,school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,community_council,census_tract,bin,bbl,nta
779,2015-16,K440,17K547,Brooklyn Academy of Science and the Environment,K547,883 CLASSON AVENUE,K,17.0,427,883 CLASSON AVENUE CONSOLIDATED LOCATION,4,International High School at Prospect Heights |  The High School for Global Citizenship |  Brooklyn Academy of Science and the Environment |  Brooklyn School for Music & Theatre |  883 CLASSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11225.0,40.670349,-73.961695,9.0,35.0,213.0,3029686.0,3011870001.0,Crown Heights South                                                        
780,2015-16,K440,,883 CLASSON AVENUE CONSOLIDATED LOCATION,,883 CLASSON AVENUE,K,17.0,1427,883 CLASSON AVENUE CONSOLIDATED LOCATION,4,International High School at Prospect Heights |  The High School for Global Citizenship |  Brooklyn Academy of Science and the Environment |  Brooklyn School for Music & Theatre |  883 CLASSON AVENUE CONSOLIDATED LOCATION,0,12,14,4,7,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11225.0,40.670349,-73.961695,9.0,35.0,213.0,3029686.0,3011870001.0,Crown Heights South                                                        
781,2015-16,K445,20K445,New Utrecht High School,K445,1601 80 STREET,K,20.0,3553,,2,New Utrecht High School | NEW UTRECHT EVENING HS M/W(BS)  ,0,5,21,0,2,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,BROOKLYN ,11214.0,40.613262,-74.003404,11.0,43.0,182.0,3162711.0,3062710001.0,Bensonhurst West                                                           
782,2015-16,K450,,850 GRAND STREET CONSOLIDATED LOCATION,,850 GRAND STREET,K,14.0,2371,850 GRAND STREET CONSOLIDATED LOCATION,3,"PROGRESS High School for Professional Careers |  School for Legal Studies |  The High School for Enterprise, Business and Techn |  850 GRAND STREET CONSOLIDATED LOCATION",6,14,84,11,7,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BROOKLYN ,11211.0,40.712184,-73.939722,1.0,34.0,485.0,3325733.0,3030160001.0,Bushwick South                                                             
783,2015-16,K455,16K455,Boys and Girls High School,K455,1700 FULTON STREET,K,16.0,383,1700 FULTON STREET CONSOLIDATED LOCATION,4,Boys and Girls High School |  Research and Service High School |  BOYS AND GIRLS YABC | NELSON MANDELA HIGH SCHOOL |1700 FULTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.67944,-73.932407,3.0,36.0,271.0,3047996.0,3017010001.0,Crown Heights North                                                        
784,2015-16,K455,16K959,BOYS AND GIRLS YABC,K959,1700 FULTON STREET,K,16.0,N/A,1700 FULTON STREET CONSOLIDATED LOCATION,4,Boys and Girls High School |  Research and Service High School |  BOYS AND GIRLS YABC | NELSON MANDELA HIGH SCHOOL |1700 FULTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.67944,-73.932407,3.0,36.0,271.0,3047996.0,3017010001.0,Crown Heights North                                                        
785,2015-16,K455,,1700 FULTON STREET CONSOLIDATED LOCATION,,1700 FULTON STREET,K,16.0,857,1700 FULTON STREET CONSOLIDATED LOCATION,4,Boys and Girls High School |  Research and Service High School |  BOYS AND GIRLS YABC | NELSON MANDELA HIGH SCHOOL |1700 FULTON STREET CONSOLIDATED LOCATION,4,7,13,5,4,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11213.0,40.67944,-73.932407,3.0,36.0,271.0,3047996.0,3017010001.0,Crown Heights North                                                        
786,2015-16,K458,84K648,Bedford Stuyvesant Collegiate -Uncommon Collegiate Charter High School,K648,832 MARCY AVENUE,K,13.0,476,832 MARCY AVENUE CONSOLIDATED LOCATION ,4,Brooklyn Academy High School|Bedford Stuyvesant Preparatory High School|Bedford Stuyvesant Collegiate -Uncommon Collegiate Charter High School|Brownsville Collegiate Charter School|832 MARCY AVENUE CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11216.0,40.685004,-73.947152,3.0,36.0,249.0,3051641.0,3018230038.0,Bedford                                                                    
787,2015-16,K458,84K710,Brownsville Collegiate Charter School,K710,832 MARCY AVENUE,K,13.0,476,832 MARCY AVENUE CONSOLIDATED LOCATION ,4,Brooklyn Academy High School|Bedford Stuyvesant Preparatory High School|Bedford Stuyvesant Collegiate -Uncommon Collegiate Charter High School|Brownsville Collegiate Charter School|832 MARCY AVENUE CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11216.0,40.685004,-73.947152,3.0,36.0,249.0,3051641.0,3018230038.0,Bedford                                                                    
788,2015-16,K460,15K462,Secondary School for Law,K462,237 7 AVENUE,K,15.0,357,237 7 AVENUE CONSOLIDATED LOCATION,4,Secondary School for Law |  Secondary School for Journalism |  Park Slope Collegiate |  Millennium Brooklyn HS | 237 7 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11215.0,40.669629,-73.979287,6.0,39.0,155.0,3025510.0,3010820001.0,Park Slope-Gowanus                                                         
789,2015-16,K460,15K463,Secondary School for Journalism,K463,237 7 AVENUE,K,15.0,222,237 7 AVENUE CONSOLIDATED LOCATION,4,Secondary School for Law |  Secondary School for Journalism |  Park Slope Collegiate |  Millennium Brooklyn HS | 237 7 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11215.0,40.669629,-73.979287,6.0,39.0,155.0,3025510.0,3010820001.0,Park Slope-Gowanus                                                         
790,2015-16,K465,17K382,Academy for College Preparation and Career Explora,K382,911 FLATBUSH AVENUE,K,17.0,451,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,6,"Academy for College Preparation and Career Explora |  Academy of Hospitality and Tourism |  Erasmus Yabc |  High School for Youth and Community Development at |  High School for Service & Learning at Erasmus |  Science, Technology and Research Early College Hig |  911 FLATBUSH AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11226.0,40.649787,-73.95855,14.0,40.0,794.0,3336215.0,3051030010.0,Erasmus                                                                    
791,2015-16,K480,32K403,Academy for Environmental Leadership,K403,400 IRVING AVENUE,K,32.0,309,400 IRVING AVENUE CONSOLIDATED LOCATION,4,The Brooklyn School for Math and Research |  Academy for Environmental Leadership |  Bushwick School for Social Justice |  Academy of Urban Planning |  400 IRVING AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11237.0,40.69697,-73.910791,4.0,37.0,435.0,3076908.0,3033650098.0,Bushwick North                                                             
792,2015-16,K465,17K467,Erasmus Yabc,K467,911 FLATBUSH AVENUE,K,17.0,N/A,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,6,"Academy for College Preparation and Career Explora |  Academy of Hospitality and Tourism |  Erasmus Yabc |  High School for Youth and Community Development at |  High School for Service & Learning at Erasmus |  Science, Technology and Research Early College Hig |  911 FLATBUSH AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11226.0,40.649787,-73.95855,14.0,40.0,794.0,3336215.0,3051030010.0,Erasmus                                                                    
793,2015-16,K465,17K537,High School for Youth and Community Development at,K537,911 FLATBUSH AVENUE,K,17.0,394,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,6,"Academy for College Preparation and Career Explora |  Academy of Hospitality and Tourism |  Erasmus Yabc |  High School for Youth and Community Development at |  High School for Service & Learning at Erasmus |  Science, Technology and Research Early College Hig |  911 FLATBUSH AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11226.0,40.649787,-73.95855,14.0,40.0,794.0,3336215.0,3051030010.0,Erasmus                                                                    
794,2015-16,K465,,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,,911 FLATBUSH AVENUE,K,17.0,2007,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,6,"Academy for College Preparation and Career Explora |  Academy of Hospitality and Tourism |  Erasmus Yabc |  High School for Youth and Community Development at |  High School for Service & Learning at Erasmus |  Science, Technology and Research Early College Hig |  911 FLATBUSH AVENUE CONSOLIDATED LOCATION",3,14,14,6,11,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BROOKLYN ,11226.0,40.649787,-73.95855,14.0,40.0,794.0,3336215.0,3051030010.0,Erasmus                                                                    
795,2015-16,K470,17K531,"School for Human Rights, The",K531,600 KINGSTON AVENUE,K,17.0,407,600 KINGSTON AVENUE CONSOLIDATED LOCATION,4,"School for Human Rights, The |  School for Democracy and  Leadership |  International Arts Business School |  High School for Public Service: Heroes  of Tomorro |  Brooklyn Institute for Liberal Arts |  600 KINGSTON AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11203.0,40.658893,-73.942458,9.0,40.0,810.0,3107227.0,3048110001.0,Prospect Lefferts Gardens-Wingate                                          
796,2015-16,K470,17K546,High School for Public Service: Heroes  of Tomorro,K546,600 KINGSTON AVENUE,K,17.0,467,600 KINGSTON AVENUE CONSOLIDATED LOCATION,4,"School for Human Rights, The |  School for Democracy and  Leadership |  International Arts Business School |  High School for Public Service: Heroes  of Tomorro |  Brooklyn Institute for Liberal Arts |  600 KINGSTON AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11203.0,40.658893,-73.942458,9.0,40.0,810.0,3107227.0,3048110001.0,Prospect Lefferts Gardens-Wingate                                          
797,2015-16,K470,17K745,Brooklyn Institute for Liberal Arts,K745,600 KINGSTON AVENUE,K,17.0,353,600 KINGSTON AVENUE CONSOLIDATED LOCATION,4,"School for Human Rights, The |  School for Democracy and  Leadership |  International Arts Business School |  High School for Public Service: Heroes  of Tomorro |  Brooklyn Institute for Liberal Arts |  600 KINGSTON AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11203.0,40.658893,-73.942458,9.0,40.0,810.0,3107227.0,3048110001.0,Prospect Lefferts Gardens-Wingate                                          
798,2015-16,K485,20K485,High School of  Telecommunication Arts and Technol,K485,350 67 STREET,K,20.0,1277,,1,High School of  Telecommunication Arts and Technol,0,2,3,1,1,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11220.0,40.637282,-74.023849,10.0,43.0,70.0,3144482.0,3058500030.0,Bay Ridge                                                                  
799,2015-16,K495,22K495,Sheepshead Bay High School,K495,3000 AVENUE X,K,22.0,233,3000 AVENUE X CONSOLIDATED LOCATION,5,Sheepshead Bay High School| Origins High School| Professional Pathways High School| New Visions Charter High School for Advanced Math| New Visions Charter High School for the Humanities| 3000 AVENUE X CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11235.0,40.594124,-73.937696,15.0,48.0,626.0,3203631.0,3074250002.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
800,2015-16,K495,22K630,Professional Pathways High School,K630,3000 AVENUE X,K,22.0,212,3000 AVENUE X CONSOLIDATED LOCATION,5,Sheepshead Bay High School| Origins High School| Professional Pathways High School| New Visions Charter High School for Advanced Math| New Visions Charter High School for the Humanities| 3000 AVENUE X CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11235.0,40.594124,-73.937696,15.0,48.0,626.0,3203631.0,3074250002.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
801,2015-16,K495,84K738      ,New Visions Charter High School for Advanced Math,K738,3000 AVENUE X,K,22.0,351,3000 AVENUE X CONSOLIDATED LOCATION,5,Sheepshead Bay High School| Origins High School| Professional Pathways High School| New Visions Charter High School for Advanced Math| New Visions Charter High School for the Humanities| 3000 AVENUE X CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11235.0,40.594124,-73.937696,15.0,48.0,626.0,3203631.0,3074250002.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
802,2015-16,K500,18K617,High School for Innovation in Advertising and Medi,K617,1600 ROCKAWAY PARKWAY,K,18.0,296,1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,3,High School for Innovation in Advertising and Medi |  High School for Medical Professions |  Urban Action Academy |  1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.641474,-73.898254,18.0,46.0,990.0,3230949.0,3082220001.0,Canarsie                                                                   
803,2015-16,K500,18K633,High School for Medical Professions,K633,1600 ROCKAWAY PARKWAY,K,18.0,413,1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,3,High School for Innovation in Advertising and Medi |  High School for Medical Professions |  Urban Action Academy |  1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.641474,-73.898254,18.0,46.0,990.0,3230949.0,3082220001.0,Canarsie                                                                   
804,2015-16,K500,,1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,,1600 ROCKAWAY PARKWAY,K,18.0,1002,1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,3,High School for Innovation in Advertising and Medi |  High School for Medical Professions |  Urban Action Academy |  1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,0,6,17,1,3,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11236.0,40.641474,-73.898254,18.0,46.0,990.0,3230949.0,3082220001.0,Canarsie                                                                   
805,2015-16,K505,20K658,Franklin Delano Roosevelt YABC,K658,5800 20 AVENUE,K,20.0,N/A,5800 20 AVENUE CONSOLIDATED LOCATION,2,Franklin Delano Roosevelt High School |  Franklin Delano Roosevelt YABC |  5800 20 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11204.0,40.620446,-73.981795,12.0,44.0,468.0,3131537.0,3055060006.0,Borough Park                                                               
806,2015-16,K515,18K576,Victory Collegiate High School,K576,6565 FLATLANDS AVENUE,K,18.0,339,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
807,2015-16,K515,18K578,Brooklyn Bridge Academy,K578,6565 FLATLANDS AVENUE,K,18.0,219,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
808,2015-16,K515,18K922,South Shore Educational Complex Yabc,K922,6565 FLATLANDS AVENUE,K,18.0,N/A,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
809,2015-16,K515,,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,,6565 FLATLANDS AVENUE,K,18.0,1459,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,2,6,18,5,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
810,2015-16,K535,22K535,Leon M. Goldstein High School for the Sciences,K535,1830 SHORE BOULEVARD,K,22.0,1047,,1,Leon M. Goldstein High School for the Sciences,0,0,0,0,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11235.0,40.580894,-73.935952,15.0,48.0,616.0,3326938.0,3087600060.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
811,2015-16,K540,21K540,John Dewey High School,K540,50 AVENUE X,K,21.0,2225,,2,John Dewey High School | John Dewey GED,0,12,13,4,7,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BROOKLYN ,11223.0,40.589268,-73.981738,13.0,47.0,308.0,3194998.0,3071850020.0,Gravesend                                                                  
812,2015-16,K564,15K667,Sunset Park High School,K667,153 35TH STREET,K,15.0,1314,,1,Sunset Park High School,1,3,7,1,3,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11232.0,40.65571,-74.005197,7.0,38.0,84.0,3394175.0,3006880026.0,Sunset Park West                                                           
813,2015-16,K580,13K605,George Westinghouse Career and Technical Education,K605,105 TECH PLACE,K,13.0,619,105 TECH PLACE CONSOLIDATED LOCATION,3,"George Westinghouse Career and Technical Education|Downtown Brooklyn Yabc|City Polytechnic High School of Engineering, Archi|105 TECH PLACE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11201.0,40.694926,-73.986015,2.0,33.0,13.0,3348041.0,3001310001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
814,2015-16,K600,17K600,Clara Barton High School,K600,901 CLASSON AVENUE,K,17.0,1358,,1,Clara Barton High School,4,8,13,1,10,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11225.0,40.669567,-73.961962,9.0,35.0,213.0,3029702.0,3011880001.0,Crown Heights South                                                        
815,2015-16,K610,14K610,Automotive High School,K610,50 BEDFORD AVENUE,K,14.0,372,50 BEDFORD AVENUE CONSOLIDATED LOCATION,3,Frances Perkins Academy |  Automotive High School Yabc |  Automotive High School |  50 BEDFORD AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11222.0,40.721981,-73.953281,1.0,33.0,517.0,3066698.0,3026700001.0,North Side-South Side                                                      
816,2015-16,K610,14K923,Automotive High School Yabc,K923,50 BEDFORD AVENUE,K,14.0,N/A,50 BEDFORD AVENUE CONSOLIDATED LOCATION,3,Frances Perkins Academy |  Automotive High School Yabc |  Automotive High School |  50 BEDFORD AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11222.0,40.721981,-73.953281,1.0,33.0,517.0,3066698.0,3026700001.0,North Side-South Side                                                      
817,2015-16,K610,,50 BEDFORD AVENUE CONSOLIDATED LOCATION,,50 BEDFORD AVENUE,K,14.0,482,50 BEDFORD AVENUE CONSOLIDATED LOCATION,3,Frances Perkins Academy |  Automotive High School Yabc |  Automotive High School |  50 BEDFORD AVENUE CONSOLIDATED LOCATION,1,1,13,2,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11222.0,40.721981,-73.953281,1.0,33.0,517.0,3066698.0,3026700001.0,North Side-South Side                                                      
818,2015-16,K625,17K122,Pathways in Technology Early College High School (,K122,150 ALBANY AVENUE,K,17.0,517,150 ALBANY AVENUE CONSOLIDATED LOCATION,2,Pathways in Technology Early College High School  |  Academy for Health Careers |  150 ALBANY AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.675612,-73.938843,8.0,36.0,311.0,3030553.0,3012160046.0,Crown Heights North                                                        
