development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,consumption_gal
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898645,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,422.01,194.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898646,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,393.73,181.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898647,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,400.26,184.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898648,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,393.73,181.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898649,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,450.29,207.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898650,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,430.71,198.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898651,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,391.55,180.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898652,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,537.3,247.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898653,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,367.63,169.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898654,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,348921002-OIL,N,352.4,162.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898655,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,373.8,167.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898656,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,396.18,177.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898657,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,423.04,189.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898658,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,414.09,185.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898659,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,222.17,105.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898660,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,348921002-OIL,N,594.57,281.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898661,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,348921002-OIL,N,505.7,239.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898662,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,348921002-OIL,N,505.7,239.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898663,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,348921002-OIL,N,590.34,279.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898664,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,348921002-OIL,N,499.35,236.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898665,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,348921002-OIL,N,609.38,288.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898666,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,348921002-OIL,N,571.29,270.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898667,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,348921002-OIL,N,22.47,11.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898668,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,348921002-OIL,N,23.55,10.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898669,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,348921002-OIL,N,97.33,46.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898670,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,348921002-OIL,N,136.35,63.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898671,2010-07-01T00:00:00.000,2010-06-30T00:00:00.000,2010-07-27T00:00:00.000,27,348921002-OIL,N,456.41,204.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898672,2010-07-01T00:00:00.000,2010-06-30T00:00:00.000,2010-07-27T00:00:00.000,27,348921002-OIL,N,355.73,159.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898673,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,348921002-OIL,N,328.88,147.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898674,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,348921002-OIL,N,335.6,150.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898675,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,348921002-OIL,N,398.24,178.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898676,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,348921002-OIL,N,299.8,134.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898677,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,348921002-OIL,N,369.15,165.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898678,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,348921002-OIL,N,432.65,204.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898679,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,348921002-OIL,N,525.42,248.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898680,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,348921002-OIL,N,440.93,208.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898681,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,348921002-OIL,N,390.4,184.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898682,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,348921002-OIL,N,449.42,212.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898683,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,348921002-OIL,N,432.65,204.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898684,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,348921002-OIL,N,506.52,239.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898685,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,566.04,253.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898686,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,261.75,123.3
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898687,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,192.12,90.5
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898688,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,877.82,414.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898689,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,242.65,114.3
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898690,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,367.26,173.0
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897823,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,0537618010-OIL,N,2127.65,888.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898691,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,262.65,109.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898692,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,425.09,190.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898693,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,407.19,182.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898694,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,532.52,221.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898695,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,348921002-OIL,N,518.06,215.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898696,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,318.07,132.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898697,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,380.72,158.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898698,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,421.68,175.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898699,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,571.29,237.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898700,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,402.55,167.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898701,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,363.99,151.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898702,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,170.03,76.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898703,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,413.11,165.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898704,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,440.65,176.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898705,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,573.28,220.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898706,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,453.41,174.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898707,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,390.87,150.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898708,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,429.96,165.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898709,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,437.77,168.0
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898710,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,348921002-OIL,N,424.25,176.0
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896667,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,495416024700007-OIL,N,393.35,173.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896411,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,495416092200005-OIL,N,53935.63,25445.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896412,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,495416092200005-OIL,N,327518.28,154512.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896413,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,495416092200005-OIL,N,247287.84,116662.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896414,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,495416092200005-OIL,N,69899.06,32976.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896415,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416092200005-OIL,N,811.84,383.0
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896416,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,495416092200005-OIL,N,86.4,38.0
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",2897639,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0568981670-OIL,N,1403.29,674.0
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897819,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0537618010-OIL,N,324.8,156.0
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897824,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,0537618010-OIL,N,3074.07,1283.0
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897825,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,0537618010-OIL,N,15550.04,6490.0
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897826,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0537618010-OIL,N,21451.39,8953.0
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896731,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416019601012-OIL,N,2000.99,944.0
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896732,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,495416019601012-OIL,N,1302.83,573.0
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896733,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,495416019601012-OIL,N,1352.85,595.0
