cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,susp_age_group,hadevelopt,transit_district,station_name
997017579,2011-05-10T00:00:00.000,14:20:00,109,2011-05-10T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,NA,1030921.0,215614.0,,,40.758372158,-73.831537087,"{'latitude': '40.758372158', 'longitude': '-73.831537087'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,13832.0,22.0,3.0,3.0,67.0,2011-05-10T00:00:00.000,14:38:00,,,,
909377224,2001-09-08T00:00:00.000,00:01:00,115,2006-01-11T00:00:00.000,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1022413.0,213659.0,,,40.753047002,-73.862258735,"{'latitude': '40.753047002', 'longitude': '-73.862258735'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,F,14510.0,65.0,3.0,21.0,73.0,2005-11-04T00:00:00.000,00:01:00,,,,
937425748,2010-02-05T00:00:00.000,13:20:00,52,2010-02-05T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1011095.0,253282.0,BLACK HISPANIC,M,40.86184273,-73.902950609,"{'latitude': '40.86184273', 'longitude': '-73.902950609'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,11606.0,24.0,5.0,29.0,34.0,2010-02-05T00:00:00.000,13:25:00,25-44,,,
543645598,2009-02-26T00:00:00.000,06:00:00,45,2009-02-26T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1043716.0,246644.0,,,40.84346398,-73.785077416,"{'latitude': '40.84346398', 'longitude': '-73.785077416'}",PATROL BORO BRONX,45-64,WHITE,M,11273.0,43.0,5.0,12.0,28.0,2009-02-26T00:00:00.000,12:00:00,,,,
233152912,2009-07-08T00:00:00.000,10:15:00,61,2009-08-12T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,NA,996989.0,161687.0,,,40.610468884,-73.954120452,"{'latitude': '40.610468884', 'longitude': '-73.954120452'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,13512.0,32.0,2.0,15.0,36.0,2009-07-08T00:00:00.000,10:22:00,,,,
721039845,2008-04-18T00:00:00.000,21:00:00,13,2008-04-18T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,NA,990238.0,209365.0,,,40.741341373,-73.978392609,"{'latitude': '40.741341373', 'longitude': '-73.978392609'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12078.0,71.0,4.0,50.0,7.0,2008-04-18T00:00:00.000,21:15:00,,,,
110559116,2008-01-10T00:00:00.000,23:40:00,109,2008-01-11T00:00:00.000,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1036131.0,216222.0,,,40.760011923,-73.812726355,"{'latitude': '40.760011923', 'longitude': '-73.812726355'}",PATROL BORO QUEENS NORTH,25-44,ASIAN / PACIFIC ISLANDER,M,14190.0,22.0,3.0,3.0,67.0,2008-01-11T00:00:00.000,05:10:00,,,,
481342244,2009-07-10T00:00:00.000,15:50:00,75,2009-07-10T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,NA,1017141.0,183798.0,,,40.671106911,-73.881432957,"{'latitude': '40.671106911', 'longitude': '-73.881432957'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17215.0,45.0,2.0,25.0,47.0,2009-07-10T00:00:00.000,15:56:00,,,,
835527465,2010-02-05T00:00:00.000,14:25:00,103,2010-02-05T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1038292.0,191442.0,BLACK,M,40.691984062,-73.805124799,"{'latitude': '40.691984062', 'longitude': '-73.805124799'}",PATROL BORO QUEENS SOUTH,25-44,UNKNOWN,M,24670.0,41.0,3.0,46.0,61.0,2010-02-05T00:00:00.000,14:26:00,,,,
261909731,2006-04-26T00:00:00.000,12:00:00,25,2006-04-26T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,,,BLACK,F,,,,PATROL BORO MAN NORTH,18-24,BLACK,F,,,,,,,,18-24,,,
206580545,2011-10-05T00:00:00.000,04:40:00,71,2011-10-05T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,997674.0,181717.0,,,40.665445949,-73.951613499,"{'latitude': '40.665445949', 'longitude': '-73.951613499'}",PATROL BORO BKLYN SOUTH,45-64,WHITE HISPANIC,M,13509.0,17.0,2.0,48.0,44.0,2011-10-05T00:00:00.000,04:55:00,,,,
709721194,2008-07-29T00:00:00.000,14:00:00,123,2008-07-29T00:00:00.000,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,929420.0,131869.0,,,40.528463992,-74.197235926,"{'latitude': '40.528463992', 'longitude': '-74.197235926'}",PATROL BORO STATEN ISLAND,45-64,WHITE,M,10696.0,15.0,1.0,9.0,77.0,2008-07-29T00:00:00.000,17:40:00,,,,
739194297,2010-07-20T00:00:00.000,19:30:00,63,2010-07-21T00:00:00.000,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,NA,NA,1001840.0,166040.0,,,40.622408666,-73.936637678,"{'latitude': '40.622408666', 'longitude': '-73.936637678'}",PATROL BORO BKLYN SOUTH,65+,BLACK,F,13825.0,5.0,2.0,26.0,38.0,2010-07-20T00:00:00.000,20:00:00,,,,
593745731,2010-08-09T00:00:00.000,09:30:00,101,2010-08-09T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1053581.0,159865.0,,,40.605205819,-73.750317149,"{'latitude': '40.605205819', 'longitude': '-73.750317149'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,M,20529.0,51.0,3.0,47.0,59.0,2010-08-09T00:00:00.000,10:30:00,,,,
608400068,2010-08-02T00:00:00.000,09:00:00,109,2010-09-14T00:00:00.000,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,QUEENS,INSIDE,BANK,N.Y. POLICE DEPT,0,NA,NA,1033738.0,213559.0,,,40.752716399,-73.821383953,"{'latitude': '40.752716399', 'longitude': '-73.821383953'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14190.0,22.0,3.0,3.0,67.0,,,,,,
633412081,2007-09-28T00:00:00.000,21:00:00,48,2007-09-29T00:00:00.000,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1018128.0,246239.0,,,40.842487614,-73.877560315,"{'latitude': '40.842487614', 'longitude': '-73.877560315'}",PATROL BORO BRONX,,UNKNOWN,F,,35.0,5.0,22.0,31.0,,,,,,
473824674,2010-06-10T00:00:00.000,20:30:00,114,2010-06-10T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1007534.0,218157.0,WHITE,F,40.765444555,-73.915946278,"{'latitude': '40.765444555', 'longitude': '-73.915946278'}",PATROL BORO QUEENS NORTH,25-44,ASIAN / PACIFIC ISLANDER,F,16860.0,39.0,3.0,4.0,72.0,2010-06-10T00:00:00.000,20:40:00,,,,
687320194,2008-10-02T00:00:00.000,08:14:00,44,2008-10-02T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1003591.0,242274.0,,,40.831648643,-73.93011103,"{'latitude': '40.831648643', 'longitude': '-73.93011103'}",PATROL BORO BRONX,,UNKNOWN,E,10930.0,50.0,5.0,35.0,27.0,2008-10-02T00:00:00.000,08:15:00,,,,
484700377,2010-12-10T00:00:00.000,00:00:00,106,2010-12-10T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1029641.0,180918.0,ASIAN / PACIFIC ISLANDER,M,40.663146701,-73.836391295,"{'latitude': '40.663146701', 'longitude': '-73.836391295'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,15314.0,62.0,3.0,41.0,64.0,2010-12-10T00:00:00.000,00:05:00,25-44,,,
513529089,2009-11-28T00:00:00.000,22:00:00,102,2009-12-10T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1032083.0,191815.0,,,40.693043594,-73.827511879,"{'latitude': '40.693043594', 'longitude': '-73.827511879'}",PATROL BORO QUEENS SOUTH,18-24,WHITE HISPANIC,F,24015.0,46.0,3.0,46.0,60.0,2009-11-30T00:00:00.000,09:00:00,,,,
215257678,2010-03-21T00:00:00.000,15:45:00,13,2010-03-21T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,986358.0,211072.0,,,40.746028438,-73.992393794,"{'latitude': '40.746028438', 'longitude': '-73.992393794'}",PATROL BORO MAN SOUTH,45-64,UNKNOWN,M,11722.0,11.0,4.0,10.0,7.0,2010-03-21T00:00:00.000,16:00:00,,,,
245711386,2007-02-20T00:00:00.000,01:30:00,66,2007-02-20T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,NA,982457.0,170123.0,,,40.633632922,-74.006461381,"{'latitude': '40.633632922', 'longitude': '-74.006461381'}",PATROL BORO BKLYN SOUTH,18-24,ASIAN / PACIFIC ISLANDER,M,17621.0,2.0,2.0,7.0,39.0,2007-02-20T00:00:00.000,03:30:00,,,,
705346454,2011-12-04T00:00:00.000,18:00:00,40,2011-12-05T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1006853.0,233369.0,WHITE HISPANIC,M,40.807199186,-73.918353502,"{'latitude': '40.807199186', 'longitude': '-73.918353502'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10932.0,49.0,5.0,35.0,23.0,,,25-44,,,
937553588,2008-11-26T00:00:00.000,15:30:00,7,2008-11-26T00:00:00.000,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,NA,987449.0,200884.0,,,40.718064545,-73.988461277,"{'latitude': '40.718064545', 'longitude': '-73.988461277'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,11723.0,70.0,4.0,32.0,4.0,2008-11-26T00:00:00.000,15:35:00,,,,
629437167,2010-04-30T00:00:00.000,01:30:00,68,2010-04-30T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,974025.0,163800.0,WHITE,F,40.616271889,-74.036831166,"{'latitude': '40.616271889', 'longitude': '-74.036831166'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,F,17216.0,10.0,2.0,44.0,41.0,2010-04-30T00:00:00.000,01:35:00,,,,
964203260,2007-08-17T00:00:00.000,12:00:00,14,2007-08-24T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,NA,987955.0,213471.0,,,40.752612565,-73.986628988,"{'latitude': '40.752612565', 'longitude': '-73.986628988'}",PATROL BORO MAN SOUTH,45-64,ASIAN / PACIFIC ISLANDER,F,12080.0,11.0,4.0,51.0,8.0,2007-08-17T00:00:00.000,19:00:00,,,,
954309284,2010-06-04T00:00:00.000,08:25:00,100,2010-06-04T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,NA,1030201.0,150833.0,,,40.580566904,-73.834577581,"{'latitude': '40.580566904', 'longitude': '-73.834577581'}",PATROL BORO QUEENS SOUTH,<18,WHITE,F,20532.0,51.0,3.0,41.0,58.0,2010-06-04T00:00:00.000,08:30:00,,,,
507037537,2008-07-12T00:00:00.000,01:05:00,109,2008-07-12T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,FRONT OF,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,0,NA,NA,1034098.0,218062.0,UNKNOWN,M,40.765073936,-73.820051219,"{'latitude': '40.765073936', 'longitude': '-73.820051219'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,M,13832.0,22.0,3.0,3.0,67.0,,,,,,
243475905,2006-02-04T00:00:00.000,22:00:00,105,2006-02-05T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1059950.0,212969.0,,,40.750911456,-73.726783889,"{'latitude': '40.750911456', 'longitude': '-73.726783889'}",PATROL BORO QUEENS SOUTH,25-44,WHITE,M,24335.0,63.0,3.0,16.0,63.0,,,,,,
465373814,2008-06-06T00:00:00.000,20:30:00,70,2008-06-07T00:00:00.000,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,995572.0,174681.0,,,40.646136605,-73.959202147,"{'latitude': '40.646136605', 'longitude': '-73.959202147'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,13510.0,60.0,2.0,11.0,43.0,2008-06-06T00:00:00.000,21:45:00,,,,
409875987,2007-06-30T00:00:00.000,11:05:00,67,2007-06-30T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,1000537.0,164299.0,BLACK,M,40.617632474,-73.941335622,"{'latitude': '40.617632474', 'longitude': '-73.941335622'}",PATROL BORO BKLYN SOUTH,18-24,BLACK,F,13825.0,5.0,2.0,26.0,38.0,2007-06-30T00:00:00.000,11:06:00,,,,
719275177,2006-11-12T00:00:00.000,15:00:00,120,2006-11-13T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,GAS STATION,N.Y. POLICE DEPT,0,NA,NA,937478.0,165773.0,BLACK,M,40.621569799,-74.168484344,"{'latitude': '40.621569799', 'longitude': '-74.168484344'}",PATROL BORO STATEN ISLAND,,UNKNOWN,M,10371.0,4.0,1.0,13.0,75.0,2006-11-12T00:00:00.000,15:20:00,,,,
525279921,2007-03-14T00:00:00.000,17:02:00,112,2007-03-16T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1024259.0,203076.0,UNKNOWN,,40.723991165,-73.855658871,"{'latitude': '40.723991165', 'longitude': '-73.855658871'}",PATROL BORO QUEENS NORTH,45-64,WHITE,M,14786.0,40.0,3.0,28.0,70.0,2007-03-16T00:00:00.000,11:30:00,,,,
284668573,2008-09-02T00:00:00.000,18:00:00,109,2008-09-02T00:00:00.000,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,NA,1036257.0,216633.0,WHITE HISPANIC,M,40.76113927,-73.812268353,"{'latitude': '40.76113927', 'longitude': '-73.812268353'}",PATROL BORO QUEENS NORTH,18-24,WHITE HISPANIC,M,14190.0,22.0,3.0,3.0,67.0,2008-09-02T00:00:00.000,18:10:00,,,,
502697450,2010-10-25T00:00:00.000,20:30:00,44,2010-10-26T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1004119.0,243505.0,,,40.835026211,-73.928199411,"{'latitude': '40.835026211', 'longitude': '-73.928199411'}",PATROL BORO BRONX,45-64,BLACK,F,10930.0,50.0,5.0,35.0,27.0,2010-10-26T00:00:00.000,10:15:00,,,,
560298104,2009-03-21T00:00:00.000,14:00:00,105,2009-03-21T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,NA,1047011.0,182194.0,UNKNOWN,,40.666542943,-73.773770146,"{'latitude': '40.666542943', 'longitude': '-73.773770146'}",PATROL BORO QUEENS SOUTH,25-44,WHITE,F,24669.0,63.0,3.0,47.0,63.0,2009-03-21T00:00:00.000,15:00:00,,,,
760659189,2010-03-05T00:00:00.000,07:45:00,19,2010-03-05T00:00:00.000,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,996551.0,223272.0,,,40.779505997,-73.955585504,"{'latitude': '40.779505997', 'longitude': '-73.955585504'}",PATROL BORO MAN NORTH,45-64,WHITE,F,10099.0,23.0,4.0,51.0,11.0,2010-03-05T00:00:00.000,08:30:00,,,4.0,86 STREET
161596634,2007-01-29T00:00:00.000,09:30:00,114,2007-02-02T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,1193,1002600.0,220917.0,UNKNOWN,M,40.773031654,-73.933750461,"{'latitude': '40.773031654', 'longitude': '-73.933750461'}",PATROL BORO QUEENS NORTH,45-64,ASIAN / PACIFIC ISLANDER,F,16859.0,39.0,3.0,4.0,72.0,2007-02-01T00:00:00.000,14:40:00,,ASTORIA,,
560585198,2006-09-22T00:00:00.000,15:15:00,75,2006-09-25T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. TRANSIT POLICE,1,NA,NA,1013646.0,181481.0,UNKNOWN,M,40.66475956,-73.894042144,"{'latitude': '40.66475956', 'longitude': '-73.894042144'}",PATROL BORO BKLYN NORTH,<18,BLACK,M,17214.0,45.0,2.0,25.0,47.0,2006-09-22T00:00:00.000,15:30:00,,,32.0,PENNSYLVANIA AVENUE
882116734,2008-11-01T00:00:00.000,13:15:00,42,2008-11-01T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1011212.0,239518.0,UNKNOWN,,40.824064237,-73.902582965,"{'latitude': '40.824064237', 'longitude': '-73.902582965'}",PATROL BORO BRONX,25-44,BLACK,F,10934.0,34.0,5.0,42.0,25.0,2008-11-01T00:00:00.000,19:30:00,,,,
283840760,2007-01-30T00:00:00.000,09:00:00,40,2007-01-30T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,NA,1009213.0,234813.0,BLACK,F,40.811156213,-73.909823201,"{'latitude': '40.811156213', 'longitude': '-73.909823201'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,10933.0,49.0,5.0,35.0,23.0,,,,,,
871206877,2009-07-06T00:00:00.000,22:55:00,33,2009-07-06T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,999822.0,244165.0,,,40.836846341,-73.943726253,"{'latitude': '40.836846341', 'longitude': '-73.943726253'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13090.0,47.0,4.0,23.0,21.0,2009-07-06T00:00:00.000,23:02:00,,,,
838947341,2009-08-14T00:00:00.000,18:00:00,61,2009-08-15T00:00:00.000,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,998371.0,160791.0,,,40.608007454,-73.949144893,"{'latitude': '40.608007454', 'longitude': '-73.949144893'}",PATROL BORO BKLYN SOUTH,45-64,UNKNOWN,M,13512.0,32.0,2.0,15.0,36.0,2009-08-15T00:00:00.000,12:00:00,,,,
230840317,2007-09-24T00:00:00.000,00:50:00,47,2007-09-24T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1022430.0,267180.0,,,40.899946633,-73.861892821,"{'latitude': '40.899946633', 'longitude': '-73.861892821'}",PATROL BORO BRONX,25-44,BLACK,F,11608.0,29.0,5.0,40.0,30.0,2007-09-24T00:00:00.000,01:24:00,,,,
192001224,2007-01-07T00:00:00.000,04:00:00,13,2007-01-07T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,987992.0,210462.0,,,40.7443536,-73.986497118,"{'latitude': '40.7443536', 'longitude': '-73.986497118'}",PATROL BORO MAN SOUTH,18-24,WHITE,M,12078.0,11.0,4.0,51.0,7.0,,,,,,
550757852,2008-12-25T00:00:00.000,17:00:00,70,2008-12-25T00:00:00.000,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,NA,NA,998007.0,170790.0,,,40.635453196,-73.950435458,"{'latitude': '40.635453196', 'longitude': '-73.950435458'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,17217.0,60.0,2.0,26.0,43.0,2008-12-25T00:00:00.000,21:30:00,,,,
871207717,2007-12-26T00:00:00.000,18:00:00,60,2007-12-27T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,38621,985897.0,148507.0,BLACK,M,40.574301425,-73.994072789,"{'latitude': '40.574301425', 'longitude': '-73.994072789'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,18184.0,21.0,2.0,45.0,35.0,2007-12-26T00:00:00.000,18:05:00,,,,
786890425,2009-10-07T00:00:00.000,23:25:00,28,2009-10-07T00:00:00.000,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,996470.0,232106.0,,,40.80375306,-73.955861904,"{'latitude': '40.80375306', 'longitude': '-73.955861904'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12423.0,18.0,4.0,36.0,18.0,2009-10-07T00:00:00.000,23:29:00,,,,
626203041,2008-04-19T00:00:00.000,08:00:00,73,2008-04-28T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1008978.0,187961.0,BLACK,M,40.682559966,-73.910844389,"{'latitude': '40.682559966', 'longitude': '-73.910844389'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,13516.0,55.0,2.0,37.0,46.0,2008-04-19T00:00:00.000,09:00:00,25-44,,,
799270806,2010-12-14T00:00:00.000,15:55:00,44,2010-12-14T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1006049.0,243075.0,,,40.833841433,-73.921226231,"{'latitude': '40.833841433', 'longitude': '-73.921226231'}",PATROL BORO BRONX,,UNKNOWN,E,10930.0,50.0,5.0,42.0,27.0,,,,,,
