,sample_number,sample_date,sample_time,sample_site,sample_class,location,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
415,2240,2020-01-22T00:00:00.000,2020-03-01 10:20:00,52050,Compliance,"SS - IFO 218 W/S Nicholas Ave, 1st SS S/O Charles Ave, 12 """,0.43,0.67,<1,<1,
416,2239,2020-01-22T00:00:00.000,2020-03-01 11:56:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.74,0.6,<1,<1,
417,2196,2020-01-22T00:00:00.000,2020-03-01 10:55:00,22850,Compliance,"SS - N/S Beverly Rd, 1st SS E/O E 48th St, IFO 4805 Bevery Rd 16 """,0.46,0.66,<1,<1,
418,2232,2020-01-22T00:00:00.000,2020-03-01 10:08:00,45250,Compliance,"SS - E/S Beach 58th St, 2nd SS N/O Beach Channel Dr, 12 """,0.5,0.64,<1,<1,
419,2234,2020-01-22T00:00:00.000,2020-03-01 11:43:00,76550,Compliance,"SS - N/S Baisley Blvd, W/O Smith St",0.34,0.59,<1,<1,
420,2233,2020-01-22T00:00:00.000,2020-03-01 09:24:00,45700,Operational,"SS - E/S Cross Bay Blvd, BTW 156th Ave & Belt Pkwy, 48 """,0.57,0.86,<1,<1,
421,2235,2020-01-22T00:00:00.000,2020-03-01 12:21:00,77650,Compliance,"SS - OPP 110-52 E/S 207th St, 1st N/O 111th Ave",0.63,0.77,<1,<1,
422,2231,2020-01-22T00:00:00.000,2020-03-01 08:46:00,43250,Compliance,"SS - IFO 87-48 W/S 78th St, 1st SS N/O 88th Ave, 12 """,0.54,0.72,<1,<1,
423,2203,2020-01-22T00:00:00.000,2020-03-01 09:37:00,22900,Operational,"SS -  W/S Washington Park, BTW Willoughby & Myrtle Aves, OPP 175 Washington Pk. 66 """,0.49,0.66,<1,<1,
424,2201,2020-01-22T00:00:00.000,2020-03-01 10:55:00,20850,Compliance,"SS - E/S Union Ave, 1st SS N/O Frost St, IFO 568 Union Ave20 """,0.54,0.67,<1,<1,
425,2237,2020-01-22T00:00:00.000,2020-03-01 11:09:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.55,0.58,<1,<1,
426,2230,2020-01-22T00:00:00.000,2020-03-01 12:57:00,41900,Operational,"SS - W/S Fresh Meadow La, Corner N/O Booth Memorial Ave, 20""",0.46,0.8,<1,<1,
427,2247,2020-01-22T00:00:00.000,2020-03-01 08:11:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.63,0.74,<1,<1,
428,2224,2020-01-22T00:00:00.000,2020-03-01 10:56:00,38250,Compliance,"SS - IFO 309 N/S E 87th St, 2nd SS W/O 1st Ave, 12 """,0.24,0.72,<1,<1,
429,2206,2020-01-22T00:00:00.000,2020-03-01 11:45:00,44350,Compliance,"SS - IFO 21-55 N/S 34th Ave, 1st SS W/O 24th St, 12 """,0.3,0.64,<1,<1,
430,2207,2020-01-22T00:00:00.000,2020-03-01 08:05:00,46850,Compliance,"SS - IFO 63-01 NW/S Eliot Ave, BTW 63rd & 64th Sts, 12 """,0.5,0.8,<1,<1,
431,2205,2020-01-22T00:00:00.000,2020-03-01 10:33:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.59,0.82,<1,<1,
432,2220,2020-01-22T00:00:00.000,2020-03-01 09:02:00,31750,Compliance,"SS - IFO 427 N/S W 26th St, 2nd SS W/O 9th Ave, 12 """,0.24,0.7,<1,<1,
433,2221,2020-01-22T00:00:00.000,2020-03-01 08:31:00,31850,Compliance,"SS - IFO 82 S/S Warren St, 2nd SS E/O Greenwich St, 12 """,0.32,0.68,<1,<1,
434,2204,2020-01-22T00:00:00.000,2020-03-01 09:08:00,25400,Operational,"SS - S/S Pacific St, BTW Franklin & Classon Aves, 48 """,0.49,0.61,<1,<1,
435,2250,2020-01-22T00:00:00.000,2020-03-01 12:06:00,18300,Operational,"SS - E/S Southern Blvd, BTW St Mary's & E 142nd Sts, 36 """,0.43,0.65,<1,<1,
436,2222,2020-01-22T00:00:00.000,2020-03-01 11:51:00,33450,Compliance,"SS - IFO 135 N/S W 112th St, 2nd SS W/O St Nicholas Ave, 12 """,0.63,0.71,<1,<1,
437,2255,2020-01-22T00:00:00.000,2020-03-01 09:52:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.76,0.86,<1,<1,
438,2253,2020-01-22T00:00:00.000,2020-03-01 08:48:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.6,0.69,<1,<1,0.73
439,2223,2020-01-22T00:00:00.000,2020-03-01 11:21:00,33950,Compliance,"SS - N/S E 104th St, 2nd SS E/O 3rd Ave, 12 """,0.61,0.67,<1,<1,
440,2238,2020-01-22T00:00:00.000,2020-03-01 11:21:00,50250,Compliance,"SS - IFO 937 N/S Victory Blvd, 2nd SS E/O Highland Ave, 20 """,0.5,0.57,<1,<1,
441,2225,2020-01-22T00:00:00.000,2020-03-01 10:19:00,39650,Compliance,"SS - IFO 229 N/S E 49th St, 2nd SS W/O 2nd Ave, 12 """,0.22,0.78,<1,<1,
442,2236,2020-01-22T00:00:00.000,2020-03-01 11:04:00,79450,Compliance,"SS - OPP 127-18 N/S Foch Blvd, 1st SS W/O 128th St",0.47,0.74,<1,<1,
443,2111,2020-01-21T00:00:00.000,2020-03-01 10:44:00,35450,Compliance,"SS - IFO 500 N/S E 76th St, 2nd SS E/O York Ave, 12 """,0.59,0.73,<1,<1,
444,2110,2020-01-21T00:00:00.000,2020-03-01 09:40:00,34350,Compliance,"SS - E/S 6th Ave, BTW W 37th & W 38th Sts, IFO 1016 6th Ave20 """,0.48,0.65,<1,<1,
445,2078,2020-01-21T00:00:00.000,2020-03-01 12:37:00,25100,Operational,"SS - IFO 630 W/S Howard Ave, BTW Sutter & East New York Aves, 60 """,0.52,0.66,<1,<1,
446,2149,2020-01-21T00:00:00.000,2020-03-01 09:38:00,32200,Operational,"SS - S/S W 150th St, BTW Convent & St Nicholas Aves, IFO 408 W 150th St 30 """,0.41,0.57,<1,<1,
447,2146,2020-01-21T00:00:00.000,2020-03-01 12:03:00,16650,Compliance,"SS - IFO 1541 N/S Westchester Ave, BTW Boynton & Ward Aves,  20 """,0.74,0.67,<1,<1,
448,2145,2020-01-21T00:00:00.000,2020-03-01 11:27:00,11900,Operational,"SS - S/S E 177th St, BTW Walton & Morris Aves, 36 """,0.38,0.74,<1,<1,
449,2142,2020-01-21T00:00:00.000,2020-03-01 09:42:00,18750,Compliance,"SS - IFO 4977 W/S Henry Hudson Pkwy, 2nd SS S/O W 252nd St, 20 """,0.45,0.58,<1,<1,
450,2141,2020-01-21T00:00:00.000,2020-03-01 11:20:00,16450,Compliance,"SS - IFO 3902 E/S White Plains Rd, 1st SS N/O E 222nd St, 20 """,0.68,0.68,<1,<1,
451,2143,2020-01-21T00:00:00.000,2020-03-01 11:46:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.73,0.71,<1,<1,0.68
452,2140,2020-01-21T00:00:00.000,2020-03-01 09:11:00,15300,Operational,"SS - W/S Bailey Ave, BTW W 231st & W 233rd Sts, 48 """,0.6,0.63,<1,<1,
453,2107,2020-01-21T00:00:00.000,2020-03-01 08:27:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.5,0.57,<1,<1,
454,2112,2020-01-21T00:00:00.000,2020-03-01 10:09:00,39200,Operational,"SS - E/S Amsterdam Ave, BTW W 61st & W 62nd Sts, 48 """,0.48,0.75,<1,<1,
455,2136,2020-01-21T00:00:00.000,2020-03-01 09:44:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.79,0.72,<1,<1,0.67
456,2139,2020-01-21T00:00:00.000,2020-03-01 08:42:00,13150,Compliance,"SS - IFO 2805 W/S Grand Concourse, 2nd SS S/O E 197th St, 20 """,0.42,0.54,<1,<1,
457,2084,2020-01-21T00:00:00.000,2020-03-01 11:08:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.76,0.65,<1,<1,
458,2128,2020-01-21T00:00:00.000,2020-03-01 10:51:00,56300,Operational,"SS - E/S Richmond Ave, 1st SS S/O Vedder Ave, 20 """,0.43,0.59,<1,<1,
459,2129,2020-01-21T00:00:00.000,2020-03-01 11:12:00,58850,Compliance,"SS - IFO 255 N/S Westwood Ave, 1st SS W/O Franklin Pl, 12 """,0.74,0.67,<1,<1,
460,2109,2020-01-21T00:00:00.000,2020-03-01 11:17:00,32050,Compliance,"SS - IFO 49 N/S W 96th St, 2nd SS W/O Central Park West, 12 """,0.42,0.65,<1,<1,
461,2191,2020-01-21T00:00:00.000,2020-03-01 10:49:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - W/S Jerome Ave S/O Mosholu Ave (SW corner of entrance to park),0.58,0.6,<1,<1,0.68
462,2086,2020-01-21T00:00:00.000,2020-03-01 09:54:00,43550,Compliance,"SS - W/S 125th St, 1st SS S/O 15th Ave, 20 """,0.43,0.6,<1,<1,
463,2079,2020-01-21T00:00:00.000,2020-03-01 09:00:00,25350,Compliance,"SS - W/S Remsen Ave, 1st SS N/O Ave M, 20 """,0.49,0.64,<1,<1,
464,2123,2020-01-21T00:00:00.000,2020-03-01 11:29:00,78650,Compliance,"SS -N/S Linden Blvd, 1st SS E/O 191st St (IFO Queens Library)",0.31,0.61,<1,<1,
465,2077,2020-01-21T00:00:00.000,2020-03-01 10:00:00,22550,Compliance,"SS - E/S Stillwell Ave, 1st SS N/O Ave S, IFO P.S. 97 OPP 870-86 Stillwell Ave, 20 """,0.69,0.66,<1,<1,
466,2124,2020-01-21T00:00:00.000,2020-03-01 09:20:00,50050,Compliance,"SS - N/S Hylan Blvd, 1st SS W/O Edgewater St",0.41,0.58,<1,<1,
467,2080,2020-01-21T00:00:00.000,2020-03-01 11:56:00,25550,Compliance,"SS - E/S Bedford Ave, 2nd SS S/O Montgomery St, 20 """,0.56,0.63,<1,<1,
468,2125,2020-01-21T00:00:00.000,2020-03-01 09:53:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.42,0.62,<1,<1,
469,2081,2020-01-21T00:00:00.000,2020-03-01 11:16:00,26550,Compliance,"SS - E/S 4th Ave, 1st SS S/O Sackett St, 20 """,0.48,0.67,<1,<1,
470,2126,2020-01-21T00:00:00.000,2020-03-01 10:18:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.7,0.71,<1,<1,
471,2082,2020-01-21T00:00:00.000,2020-03-01 10:34:00,28950,Compliance,"SS - W/S 14th Ave, 1st SS N/O 52nd St, 20 """,0.45,0.61,<1,<1,
472,2108,2020-01-21T00:00:00.000,2020-03-01 09:04:00,31350,Compliance,"SS - E/S Bedford St, 1st SS S/O Grove St, IFO 90 Bedford St 12 """,0.22,0.77,<1,<1,
473,2083,2020-01-21T00:00:00.000,2020-03-01 12:07:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.58,0.75,<1,<1,
474,2127,2020-01-21T00:00:00.000,2020-03-01 11:36:00,52350,Compliance,"SS - OPP 133 W/S Giffords La, 1st SS N/O Dewey Ave, 12 """,0.67,0.73,<1,<1,
475,2187,2020-01-21T00:00:00.000,2020-03-01 10:00:00,24850,Compliance,"SS - N/S New Lots Ave, BTW Shepherd Ave & Berriman St",0.34,0.67,<1,<1,
476,2134,2020-01-21T00:00:00.000,2020-03-01 10:09:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.67,0.63,<1,<1,0.68
477,2087,2020-01-21T00:00:00.000,2020-03-01 09:54:00,44150,Compliance,"SS - IFO 20-44 W/S 21st St, 2nd SS N/O 21st Ave, 20 """,0.6,0.75,<1,<1,
478,2085,2020-01-21T00:00:00.000,2020-03-01 08:50:00,41950,Compliance,"SS - IFO 170-05 N/S 45th Ave, 1st SS E/O 170th St, 12 """,0.34,0.55,<1,<1,
479,2148,2020-01-21T00:00:00.000,2020-03-01 09:08:00,30750,Compliance,"SS - IFO 269 N/S W 140th St, 2nd SS E/O Frederick Douglass Blvd (8th Ave), 12 """,0.61,0.58,<1,<1,
480,2147,2020-01-21T00:00:00.000,2020-03-01 10:14:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.55,0.68,<1,<1,
481,2119,2020-01-21T00:00:00.000,2020-03-01 09:18:00,45850,Compliance,"SS - N/S Sutter Ave, 1st SS E/O 91st St,  IFO 91-01 Sutter Ave12 """,0.54,0.63,<1,<1,
482,2118,2020-01-21T00:00:00.000,2020-03-01 08:24:00,41600,Operational,"SS - IFO 93-29 N/S Queens Blvd, BTW 62nd Dr & 62nd Ave, 72 """,0.63,0.68,<1,<1,
483,2120,2020-01-21T00:00:00.000,2020-03-01 12:48:00,49200,Operational,"SS - S/S Jewel Ave, BTW Main St & 141st Sts, 72 """,0.62,0.72,<1,<1,
484,2135,2020-01-21T00:00:00.000,2020-03-01 09:29:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.62,0.75,<1,<1,0.67
485,2122,2020-01-21T00:00:00.000,2020-03-01 10:56:00,77850,Compliance,"SS - N/S 90th Ave, BTW 179th & 180th Sts",0.44,0.6,<1,<1,
486,2121,2020-01-21T00:00:00.000,2020-03-01 12:14:00,77550,Compliance,"SS - IFO E/S 222nd St, 2nd S/O 91st Rd",0.32,0.65,<1,<1,
487,2150,2020-01-21T00:00:00.000,2020-03-01 10:57:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.66,0.72,<1,<1,
488,2088,2020-01-21T00:00:00.000,2020-03-01 09:18:00,46450,Compliance,"SS - IFO 150-03 N/S Northern Blvd, 1st SS E/O 150th St, 12 """,0.61,0.7,<1,<1,
489,2026,2020-01-20T00:00:00.000,2020-03-01 07:56:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.68,0.68,<1,<1,
