,x,y,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,combination_of_primary_and,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geocoded_column,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,age,primary_fur_color,highlight_fur_color,location,above_ground_sighter,other_interactions,other_activities,color_notes,specific_location,:@computed_region_efsh_h5xi
375,-73.9698817079185,40.7758322627711,13E-PM-1008-10,13E,PM,10082018,10,Cinnamon+White,False,False,False,True,True,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9698817079185, 40.7758322627711]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,,
376,-73.9757001944781,40.769499790547,5E-AM-1008-09,05E,AM,10082018,9,Cinnamon+Gray,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9757001944781, 40.769499790547]}",19,4,19,13,Adult,Cinnamon,Gray,Above Ground,2,,,,went up tree,
377,-73.9584835416846,40.7978213396921,39B-PM-1014-06,39B,PM,10142018,6,Gray+Cinnamon,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9584835416846, 40.7978213396921]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,10,,,,,
378,-73.9606817053484,40.7917320450401,32D-PM-1006-07,32D,PM,10062018,7,"Gray+Black, Cinnamon, White",False,False,False,True,False,False,False,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9606817053484, 40.7917320450401]}",19,4,19,13,Adult,Gray,"Black, Cinnamon, White",Ground Plane,FALSE,,,,,
379,-73.9649590119935,40.7822107920769,21F-AM-1018-01,21F,AM,10182018,1,Gray+,False,False,True,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9649590119935, 40.7822107920769]}",19,4,19,13,Adult,Gray,,Above Ground,15,,,,,
380,-73.959709414696,40.7919745085986,33D-PM-1006-03,33D,PM,10062018,3,Black+,True,False,False,True,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.959709414696, 40.7919745085986]}",19,4,19,13,,Black,,Above Ground,15,ran up tree,,,,
381,-73.9735946835545,40.7724155751282,8E-PM-1008-01,08E,PM,10082018,1,Gray+White,False,False,False,True,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9735946835545, 40.7724155751282]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,eating food being thrown at it by a mom & baby,,,by tree trunk base,
382,-73.9588358879692,40.7912631913057,33E-PM-1012-01,33E,PM,10122018,1,Gray+White,False,False,False,True,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9588358879692, 40.7912631913057]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
383,-73.968045072743,40.7836626717225,22C-AM-1013-02,22C,AM,10132018,2,Cinnamon+Gray,False,False,True,False,True,True,False,False,True,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.968045072743, 40.7836626717225]}",19,4,19,13,Adult,Cinnamon,Gray,Above Ground,4,,,,,
384,-73.979316275899,40.7692134727555,3B-PM-1007-01,03B,PM,10072018,1,Gray+White,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.979316275899, 40.7692134727555]}",19,4,19,13,Adult,Gray,White,Above Ground,,,chased by dog,,in tree,
385,-73.9550351380957,40.7974681522214,40E-AM-1014-01,40E,AM,10142018,1,Gray+White,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9550351380957, 40.7974681522214]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
386,-73.9578316525492,40.7890102959629,31G-PM-1007-01,31G,PM,10072018,1,Gray+,False,False,False,False,False,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9578316525492, 40.7890102959629]}",19,4,19,13,Adult,Gray,,Above Ground,15,"froze,sight of dogs",hiding,,,
387,-73.9592537496995,40.7919271821316,33E-AM-1014-03,33E,AM,10142018,3,Black+,False,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9592537496995, 40.7919271821316]}",19,4,19,13,Adult,Black,,Above Ground,5,,,,,
388,-73.9733966282316,40.7717179627127,8E-PM-1008-08,08E,PM,10082018,8,Gray+White,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9733966282316, 40.7717179627127]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
389,-73.970720187655,40.7774564799983,14D-PM-1019-11,14D,PM,10192018,11,Gray+,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.970720187655, 40.7774564799983]}",19,4,19,13,Adult,Gray,,,,,,,,
390,-73.9790875480358,40.7676104780657,2C-AM-1010-03,02C,AM,10102018,3,Black+Gray,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9790875480358, 40.7676104780657]}",19,4,19,13,Adult,Black,Gray,Above Ground,30,,,,,
391,-73.9802376131034,40.7680707516627,1B-AM-1012-12,01B,AM,10122018,12,Cinnamon+Gray,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9802376131034, 40.7680707516627]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
392,-73.9577212629651,40.7965525296722,38C-PM-1014-06,38C,PM,10142018,6,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9577212629651, 40.7965525296722]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
393,-73.9719888241794,40.7667681685356,4I-PM-1007-03,04I,PM,10072018,3,"Gray+Cinnamon, White",False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9719888241794, 40.7667681685356]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Above Ground,3,,being chased,,ran to tree,
394,-73.9565686300382,40.797592846003,40C-PM-1006-03,40C,PM,10062018,3,Gray+,True,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9565686300382, 40.797592846003]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
395,-73.9669206605745,40.7748155701122,13H-PM-1010-03,13H,PM,10102018,3,Gray+,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9669206605745, 40.7748155701122]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,in glen,
396,-73.9690416961886,40.7716618670996,10H-AM-1014-05,10H,AM,10142018,5,Cinnamon+,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9690416961886, 40.7716618670996]}",19,4,19,13,,Cinnamon,,Ground Plane,FALSE,,,,,
397,-73.9686737866872,40.7739714023732,12G-PM-1007-06,12G,PM,10072018,6,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9686737866872, 40.7739714023732]}",19,4,19,13,,Gray,Cinnamon,,,,,,,
398,-73.9763433202401,40.7738473490681,9B-PM-1013-10,09B,PM,10132018,10,Cinnamon+Gray,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9763433202401, 40.7738473490681]}",19,4,19,13,Juvenile,Cinnamon,Gray,Above Ground,12,,,"""Brown"" written in as Primary",,
399,-73.9590502257662,40.794290363687,36C-PM-1013-06,36C,PM,10132018,6,Gray+,True,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9590502257662, 40.794290363687]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,carrying food in mouth,,Running across wide street,
400,-73.965862100991,40.7825926896917,22D-PM-1012-01,22D,PM,10122018,1,"Gray+Black, White",False,False,True,False,False,True,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.965862100991, 40.7825926896917]}",19,4,19,13,Adult,Gray,"Black, White",Above Ground,5,climbing tree,,,,
401,-73.9681917366128,40.7723298813768,11I-PM-1012-03,11I,PM,10122018,3,Gray+,True,False,True,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9681917366128, 40.7723298813768]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,runs from the dog,,,,
402,-73.9597470659927,40.7973215935416,38A-PM-1013-01,38A,PM,10132018,1,Gray+Cinnamon,True,False,False,False,True,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9597470659927, 40.7973215935416]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
403,-73.9680774548516,40.7762491903691,14F-PM-1012-01,14F,PM,10122018,1,Gray+Cinnamon,True,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9680774548516, 40.7762491903691]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
404,-73.9786603147149,40.7671937837017,1D-AM-1006-09,01D,AM,10062018,9,Cinnamon+White,True,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9786603147149, 40.7671937837017]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,,
405,-73.9766354967197,40.7734575166319,8B-AM-1007-09,08B,AM,10072018,9,Gray+,True,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9766354967197, 40.7734575166319]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,"shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating",,,
406,-73.9787658435198,40.7689419765393,3B-PM-1007-07,03B,PM,10072018,7,Gray+White,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9787658435198, 40.7689419765393]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,eating loudly <- peanuts w/ shells,,,
407,-73.9633760173635,40.7818422357619,22G-PM-1018-03,22G,PM,10182018,3,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.96337601736352, 40.7818422357619]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,observed,chilling,,,
408,-73.9530809650496,40.7959176317705,40G-PM-1013-02,40G,PM,10132018,2,Gray+,True,False,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9530809650496, 40.79591763177051]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,runs from (dog),hiding from dog,,,
409,-73.9584024936392,40.7851491701944,27I-PM-1020-01,27I,PM,10202018,1,Gray+White,False,False,False,False,True,False,False,False,False,False,False,True,True,"{'type': 'Point', 'coordinates': [-73.9584024936392, 40.7851491701944]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,runs from (us),,,,
410,-73.9669366401071,40.7836023897982,22C-PM-1006-09,22C,PM,10062018,9,Gray+,True,False,False,False,False,False,True,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.96693664010711, 40.7836023897982]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
