cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,susp_race,susp_sex,susp_age_group,transit_district,station_name,hadevelopt
665055314,2006-04-17T00:00:00.000,19:30:00,68.0,2006-04-17T00:00:00.000,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,45-64,WHITE,F,,,,,,2006-04-17T00:00:00.000,19:45:00,FRONT OF,,,,,,
936156110,2008-05-15T00:00:00.000,22:50:00,52.0,2008-05-15T00:00:00.000,117,DANGEROUS DRUGS,505.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1018575.0,257509.0,40.873418635,-73.87588707,"{'latitude': '40.873418635', 'longitude': '-73.87588707'}",PATROL BORO BRONX,,UNKNOWN,E,11605.0,24.0,5.0,40.0,34.0,,,,,,,,,
443360316,2007-04-12T00:00:00.000,14:57:00,,2007-04-12T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1013557.0,242694.0,40.832773975,-73.894096197,"{'latitude': '40.832773975', 'longitude': '-73.894096197'}",,45-64,WHITE,F,10937.0,34.0,5.0,43.0,25.0,,,INSIDE,BLACK,M,25-44,,,
651123931,2010-06-04T00:00:00.000,21:30:00,46.0,2010-06-04T00:00:00.000,113,FORGERY,723.0,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1012132.0,252132.0,40.858683114,-73.899206402,"{'latitude': '40.858683114', 'longitude': '-73.899206402'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,6.0,5.0,22.0,29.0,,,,,,,,,
433260519,2008-02-06T00:00:00.000,12:30:00,25.0,2008-02-13T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,FAST FOOD,N.Y. POLICE DEPT,0.0,NA,NA,1001797.0,232216.0,40.804046007,-73.936620103,"{'latitude': '40.804046007', 'longitude': '-73.936620103'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,13093.0,7.0,4.0,36.0,16.0,,,,,,,,,
752100101,2006-04-21T00:00:00.000,13:46:00,26.0,2006-04-21T00:00:00.000,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,45-64,WHITE,M,,,,,,2006-04-21T00:00:00.000,13:48:00,INSIDE,BLACK,M,,,,
125032179,2008-11-08T00:00:00.000,23:00:00,34.0,2008-11-09T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1006288.0,255888.0,40.869008717,-73.920320439,"{'latitude': '40.869008717', 'longitude': '-73.920320439'}",PATROL BORO MAN NORTH,25-44,UNKNOWN,M,13092.0,47.0,4.0,39.0,22.0,2008-11-09T00:00:00.000,16:30:00,,,,,,,
928765740,2006-04-23T00:00:00.000,04:00:00,114.0,2006-04-23T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,,UNKNOWN,E,,,,,,2006-04-23T00:00:00.000,04:05:00,,,,,,,
265920578,2006-04-26T00:00:00.000,15:52:00,70.0,2006-04-26T00:00:00.000,355,OFFENSES AGAINST THE PERSON,115.0,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,,UNKNOWN,E,,,,,,,,,,,,34.0,NEWKIRK AVENUE,
375641538,2006-04-16T00:00:00.000,23:00:00,78.0,2006-04-17T00:00:00.000,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,<18,WHITE,M,,,,,,2006-04-17T00:00:00.000,17:30:00,FRONT OF,,,,,,
728784193,2006-04-18T00:00:00.000,23:45:00,44.0,2006-04-19T00:00:00.000,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,,UNKNOWN,E,,,,,,,,FRONT OF,,,,,,CLAREMONT REHAB (GROUP 5)
704746254,2006-04-23T00:00:00.000,20:00:00,88.0,2006-04-23T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,45-64,BLACK,M,,,,,,2006-04-23T00:00:00.000,20:20:00,,,,,,,
468446529,2006-04-27T00:00:00.000,09:00:00,49.0,2006-04-29T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,25-44,BLACK,F,,,,,,,,FRONT OF,,,,,,
377428187,2008-08-26T00:00:00.000,15:15:00,52.0,2008-08-27T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,NA,NA,1017542.0,255919.0,40.869058532,-73.879630148,"{'latitude': '40.869058532', 'longitude': '-73.879630148'}",PATROL BORO BRONX,18-24,WHITE,F,11605.0,24.0,5.0,40.0,34.0,,,,,,,,,
470403294,2010-07-24T00:00:00.000,21:37:00,47.0,2010-07-24T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1026387.0,262634.0,40.887451313,-73.847607787,"{'latitude': '40.887451313', 'longitude': '-73.847607787'}",PATROL BORO BRONX,25-44,BLACK,M,11275.0,29.0,5.0,2.0,30.0,,,,,,,,,
365422607,2010-08-19T00:00:00.000,21:58:00,68.0,2010-08-19T00:00:00.000,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,982269.0,167885.0,40.627490043,-74.007138062,"{'latitude': '40.627490043', 'longitude': '-74.007138062'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17621.0,10.0,2.0,44.0,41.0,,,,,,,,,
583222716,2006-04-30T00:00:00.000,02:10:00,7.0,2006-04-30T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,E,,,,,,2006-04-30T00:00:00.000,02:20:00,,,,,,,
347135162,2006-10-30T00:00:00.000,06:40:00,43.0,2006-11-06T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1020841.0,243087.0,40.833825473,-73.86777226,"{'latitude': '40.833825473', 'longitude': '-73.86777226'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,FRONT OF,,,,,,
317777397,2009-05-05T00:00:00.000,14:30:00,18.0,2009-05-05T00:00:00.000,230,JOSTLING,464.0,JOSTLING,COMPLETED,MISDEMEANOR,MANHATTAN,FAST FOOD,N.Y. POLICE DEPT,0.0,NA,NA,988843.0,217035.0,40.76239442,-73.983421495,"{'latitude': '40.76239442', 'longitude': '-73.983421495'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,12081.0,11.0,4.0,10.0,10.0,,,INSIDE,,,,,,
221967065,2006-04-21T00:00:00.000,16:00:00,75.0,2006-04-22T00:00:00.000,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,45-64,BLACK,M,,,,,,,,INSIDE,,,,,,
766461446,2006-12-05T00:00:00.000,18:25:00,28.0,2006-12-05T00:00:00.000,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,MANHATTAN,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,996026.0,231304.0,40.801552393,-73.957467071,"{'latitude': '40.801552393', 'longitude': '-73.957467071'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12423.0,18.0,4.0,36.0,18.0,,,FRONT OF,,,,,,
972578697,2008-01-07T00:00:00.000,15:40:00,73.0,2008-01-07T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007155.0,188499.0,40.684041558,-73.917415401,"{'latitude': '40.684041558', 'longitude': '-73.917415401'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13516.0,69.0,2.0,17.0,52.0,,,,,,,,,
531778678,2006-04-17T00:00:00.000,05:25:00,33.0,2006-04-17T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,45-64,BLACK,F,,,,,,2006-04-17T00:00:00.000,05:26:00,FRONT OF,BLACK,M,,,,
647358553,2008-01-15T00:00:00.000,03:22:00,60.0,2008-01-17T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,BROOKLYN,RESIDENCE - APT. HOUSE,OTHER,97.0,NA,NA,985770.0,149382.0,40.576703151,-73.99452975,"{'latitude': '40.576703151', 'longitude': '-73.99452975'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18184.0,21.0,2.0,45.0,35.0,,,INSIDE,,,,,,
174751219,2006-04-16T00:00:00.000,14:30:00,107.0,2006-04-26T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS SOUTH,65+,WHITE,F,,,,,,,,INSIDE,,,,,,
501068786,2011-11-23T00:00:00.000,18:50:00,101.0,2011-11-23T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1052559.0,159711.0,40.604791059,-73.753999254,"{'latitude': '40.604791059', 'longitude': '-73.753999254'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,F,20529.0,51.0,3.0,47.0,59.0,,,,BLACK,M,,,,
480221042,2009-01-16T00:00:00.000,18:30:00,48.0,2009-01-16T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1015216.0,247321.0,40.845468077,-73.888079795,"{'latitude': '40.845468077', 'longitude': '-73.888079795'}",PATROL BORO BRONX,,UNKNOWN,E,11269.0,35.0,5.0,43.0,31.0,,,FRONT OF,,,,,,
710942251,2011-03-31T00:00:00.000,04:00:00,23.0,2011-03-31T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,999898.0,229313.0,40.796081632,-73.943486226,"{'latitude': '40.796081632', 'longitude': '-73.943486226'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12426.0,7.0,4.0,35.0,14.0,,,,,,,,,
149681483,2006-04-27T00:00:00.000,12:05:00,44.0,2006-04-27T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,,UNKNOWN,E,,,,,,,,,,,,,,
143217931,2009-06-25T00:00:00.000,16:00:00,103.0,2009-06-25T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1049682.0,199948.0,40.715254075,-73.763969741,"{'latitude': '40.715254075', 'longitude': '-73.763969741'}",PATROL BORO QUEENS SOUTH,<18,WHITE,M,24332.0,41.0,3.0,16.0,61.0,,,OPPOSITE OF,BLACK,M,18-24,,,
455461512,2006-04-26T00:00:00.000,12:20:00,83.0,2006-04-26T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,M,,,,,,2006-04-26T00:00:00.000,12:25:00,FRONT OF,BLACK,,25-44,,,
644290208,2008-03-15T00:00:00.000,01:00:00,43.0,2008-03-15T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1021688.0,244893.0,40.838778865,-73.864701374,"{'latitude': '40.838778865', 'longitude': '-73.864701374'}",PATROL BORO BRONX,,UNKNOWN,E,11269.0,58.0,5.0,31.0,26.0,,,FRONT OF,,,,,,
342597863,2007-01-28T00:00:00.000,03:50:00,,2007-01-28T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1008627.0,241071.0,40.82833429,-73.911917378,"{'latitude': '40.82833429', 'longitude': '-73.911917378'}",,45-64,BLACK,M,10934.0,50.0,5.0,42.0,27.0,,,INSIDE,BLACK,M,25-44,,,
610605150,2008-09-23T00:00:00.000,08:07:00,109.0,2008-09-26T00:00:00.000,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,QUEENS,ATM,N.Y. POLICE DEPT,0.0,NA,NA,1033537.0,217972.0,40.764830055,-73.822077072,"{'latitude': '40.764830055', 'longitude': '-73.822077072'}",PATROL BORO QUEENS NORTH,45-64,BLACK,F,13832.0,22.0,3.0,3.0,67.0,,,INSIDE,,,,,,
544243766,2008-03-29T00:00:00.000,03:05:00,46.0,2008-03-29T00:00:00.000,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1013559.0,252718.0,40.860286884,-73.894045157,"{'latitude': '40.860286884', 'longitude': '-73.894045157'}",PATROL BORO BRONX,,UNKNOWN,M,10936.0,6.0,5.0,22.0,29.0,2008-03-29T00:00:00.000,03:11:00,,,,,,,
321575087,2011-05-13T00:00:00.000,20:30:00,44.0,2011-05-13T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007952.0,241445.0,40.82936265,-73.914355107,"{'latitude': '40.82936265', 'longitude': '-73.914355107'}",PATROL BORO BRONX,,UNKNOWN,E,10934.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,,
457665109,2008-06-13T00:00:00.000,16:00:00,,2008-06-13T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. TRANSIT POLICE,,NA,NA,,,,,,,<18,WHITE HISPANIC,M,,,,,,,,INSIDE,BLACK HISPANIC,M,<18,,,
341687695,2008-04-11T00:00:00.000,03:00:00,43.0,2008-05-11T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1017863.0,241678.0,40.829970011,-73.878540928,"{'latitude': '40.829970011', 'longitude': '-73.878540928'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,11610.0,58.0,5.0,31.0,26.0,,,INSIDE,,,,,,
602253291,2006-05-29T00:00:00.000,00:01:00,105.0,2006-06-29T00:00:00.000,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1053533.0,204172.0,40.726818572,-73.75003469,"{'latitude': '40.726818572', 'longitude': '-73.75003469'}",PATROL BORO QUEENS SOUTH,,BLACK,M,24336.0,63.0,3.0,16.0,63.0,,,,,,,,,
220299512,2006-04-19T00:00:00.000,18:15:00,9.0,2006-04-19T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,25-44,BLACK,M,,,,,,2006-04-19T00:00:00.000,18:20:00,,ASIAN / PACIFIC ISLANDER,M,25-44,,,
392436840,2007-06-28T00:00:00.000,14:30:00,40.0,2007-06-28T00:00:00.000,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BRONX,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,NA,NA,1009018.0,234113.0,40.809235457,-73.910530216,"{'latitude': '40.809235457', 'longitude': '-73.910530216'}",PATROL BORO BRONX,,UNKNOWN,D,10932.0,49.0,5.0,35.0,23.0,2007-06-28T00:00:00.000,17:00:00,INSIDE,,,,,,
235516825,2006-03-23T00:00:00.000,17:00:00,43.0,2006-04-19T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,45-64,WHITE HISPANIC,F,,,,,,,,INSIDE,WHITE HISPANIC,F,25-44,,,
688803376,2006-04-09T00:00:00.000,18:30:00,73.0,2006-04-09T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,<18,BLACK,M,,,,,,,,FRONT OF,,,,,,
142395937,2011-07-06T00:00:00.000,12:21:00,25.0,2011-07-06T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1001756.0,233153.0,40.806617895,-73.936765755,"{'latitude': '40.806617895', 'longitude': '-73.936765755'}",,25-44,BLACK,M,13093.0,7.0,4.0,36.0,16.0,,,OUTSIDE,,,,,,
785520594,2008-05-13T00:00:00.000,16:50:00,47.0,2008-05-13T00:00:00.000,117,DANGEROUS DRUGS,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1023777.0,260554.0,40.881754446,-73.857059433,"{'latitude': '40.881754446', 'longitude': '-73.857059433'}",PATROL BORO BRONX,,UNKNOWN,E,11605.0,29.0,5.0,2.0,30.0,,,,,,,,,
535458728,2006-04-23T00:00:00.000,00:05:00,61.0,2006-04-23T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,,UNKNOWN,E,,,,,,2006-04-23T00:00:00.000,00:10:00,FRONT OF,,,,,,
983725280,2008-02-21T00:00:00.000,19:00:00,18.0,2008-03-10T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,989644.0,217930.0,40.764850512,-73.980529302,"{'latitude': '40.764850512', 'longitude': '-73.980529302'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12081.0,11.0,4.0,51.0,10.0,,,,,,,,,
692723047,2011-05-28T00:00:00.000,13:00:00,44.0,2011-05-28T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,CHAIN STORE,N.Y. POLICE DEPT,0.0,NA,NA,1006434.0,244344.0,40.837323511,-73.919830757,"{'latitude': '40.837323511', 'longitude': '-73.919830757'}",PATROL BORO BRONX,,UNKNOWN,D,10930.0,50.0,5.0,42.0,27.0,,,INSIDE,,,,,,
263072613,2006-04-28T00:00:00.000,03:30:00,7.0,2006-04-28T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,D,,,,,,2006-04-28T00:00:00.000,03:50:00,,,,,,,
644197336,2007-06-04T00:00:00.000,22:00:00,83.0,2007-06-04T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1002212.0,193214.0,40.696994556,-73.935225256,"{'latitude': '40.696994556', 'longitude': '-73.935225256'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17213.0,42.0,2.0,30.0,53.0,,,,,,,,,
696814489,2008-01-28T00:00:00.000,18:35:00,44.0,2008-02-05T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1008114.0,244866.0,40.83875187,-73.913757556,"{'latitude': '40.83875187', 'longitude': '-73.913757556'}",PATROL BORO BRONX,25-44,BLACK,F,10934.0,50.0,5.0,29.0,27.0,,,,,,,,,
554545900,2007-07-07T00:00:00.000,15:47:00,40.0,2007-07-07T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007290.0,236782.0,40.816565791,-73.91676323,"{'latitude': '40.816565791', 'longitude': '-73.91676323'}",PATROL BORO BRONX,,UNKNOWN,E,10933.0,49.0,5.0,43.0,23.0,,,,,,,,,
775947827,2010-05-24T00:00:00.000,22:50:00,44.0,2010-05-24T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,NA,NA,1005500.0,243318.0,40.834509735,-73.923209385,"{'latitude': '40.834509735', 'longitude': '-73.923209385'}",PATROL BORO BRONX,,UNKNOWN,E,10930.0,50.0,5.0,42.0,27.0,,,,,,,,,
606343594,2008-11-18T00:00:00.000,19:00:00,52.0,2008-11-19T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1019349.0,259960.0,40.880142824,-73.873075557,"{'latitude': '40.880142824', 'longitude': '-73.873075557'}",PATROL BORO BRONX,25-44,BLACK,M,11605.0,29.0,5.0,40.0,30.0,,,,BLACK,M,,,,
497991817,2006-04-14T00:00:00.000,10:00:00,43.0,2006-04-25T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,BANK,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,45-64,BLACK,F,,,,,,,,INSIDE,,,,,,
196812627,2009-02-23T00:00:00.000,22:24:00,102.0,2009-09-21T00:00:00.000,114,ARSON,264.0,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,STREET,OTHER,97.0,NA,NA,1023855.0,186864.0,40.679494892,-73.85721174,"{'latitude': '40.679494892', 'longitude': '-73.85721174'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,24012.0,46.0,3.0,41.0,60.0,,,,,,,,,
385056626,2007-12-05T00:00:00.000,20:32:00,49.0,2007-12-05T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1021766.0,255820.0,40.868769866,-73.864358336,"{'latitude': '40.868769866', 'longitude': '-73.864358336'}",PATROL BORO BRONX,,UNKNOWN,E,11605.0,59.0,5.0,22.0,32.0,,,,,,,,,
473359529,2006-11-07T00:00:00.000,17:30:00,25.0,2006-11-07T00:00:00.000,675,ADMINISTRATIVE CODE,858.0,IMITATION PISTOL/AIR RIFLE,COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1002397.0,231262.0,40.801426328,-73.934455427,"{'latitude': '40.801426328', 'longitude': '-73.934455427'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13093.0,7.0,4.0,35.0,16.0,,,,,,,,,
113738458,2006-04-17T00:00:00.000,16:30:00,42.0,2006-04-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,45-64,BLACK HISPANIC,F,,,,,,2006-04-18T00:00:00.000,17:30:00,INSIDE,,,,,,
