,nyc_cooling_tower,bin,address,borough,zip,intended_use,make,model,serial_number,cooling_capacity,cooling_capacity_1,date_registered,latitude,longitude,deleted,location_1,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,date_commissioned,community_board,council_district,census_tract,bbl,nta
856,1000001229,4045999,90-15 QUEENS BLVD,QUEENS,11373,AIR CONDITIONING,MAMMOTH,CLSCL-425W19-425W19-CP-K,56642-01-01/CUSTPH-00028700,700.0,REFRIGERATION TONS,2015-08-25T00:00:00.000,40.734566,-73.870652,No,"{'latitude': '40.734566', 'longitude': '-73.870652'}",14784.0,66,3,5,68,2004-04-01T00:00:00.000,4.0,25.0,683.0,4018600100.0,Elmhurst                                                                   
857,1000000018,1021925,333 EAST 38TH STREET,MANHATTAN,10016,NULL,EVAPCO,NULL,6303195,750.0,REFRIGERATION TONS,2015-08-11T00:00:00.000,40.746706,-73.971962,No,"{'latitude': '40.746706', 'longitude': '-73.971962'}",12078.0,71,4,51,9,,6.0,4.0,78.0,1009447502.0,Murray Hill-Kips Bay                                                       
858,1000000094,3002558,210 JORALEMON STREET,BROOKLYN,11201,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTO-1020-PS,V012891502,1500.0,,2015-08-12T00:00:00.000,40.692135,-73.990531,No,"{'latitude': '40.692135', 'longitude': '-73.990531'}",16865.0,68,2,38,54,2005-05-02T00:00:00.000,2.0,33.0,9.0,3002667501.0,Brooklyn Heights-Cobble Hill                                               
859,1000000713,5000185,350 SAINT MARKS PL,STATEN ISLAND,10301,NULL,AQUA TOWER,496A,818700,100.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.641276,-74.078249,No,"{'latitude': '40.641276', 'longitude': '-74.078249'}",10369.0,4,1,13,74,,1.0,49.0,3.0,5000160054.0,West New Brighton-New Brighton-St. George                                  
860,1000000385,1046259,530 EAST 72 STREET,MANHATTAN,10021,NULL,BALTIMORE AIRCOIL COMPANY (BAC),15385-DL,U025000301,556.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.765811,-73.951983,No,"{'latitude': '40.765811', 'longitude': '-73.951983'}",12083.0,23,4,1,11,2002-03-18T00:00:00.000,8.0,5.0,124.0,1014830028.0,Lenox Hill-Roosevelt Island                                                
861,1000000140,1048509,201 EAST 79TH STREET,MANHATTAN,10075,NULL,MARLEY,NC234454-A1,NC8306H1GSS,650.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.774599,-73.956681,No,"{'latitude': '40.774599', 'longitude': '-73.956681'}",10092.0,23,4,1,11,,8.0,5.0,138.0,1015250001.0,Yorkville                                                                  
862,1000000076,4207071,88-11 SUTPHIN BLVD,QUEENS,11435,NULL,MARLEY,NC80305JL3ES,NC-210918-A2,800.0,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.704501,-73.808416,No,"{'latitude': '40.704501', 'longitude': '-73.808416'}",24670.0,41,3,24,61,,12.0,24.0,238.0,4096910001.0,Jamaica                                                                    
863,1000001134,1088764,455 WEST 37TH STREET,MANHATTAN,10018,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,U082675502,3330000.0,BTU/HR,2015-08-24T00:00:00.000,40.756624,-73.997087,No,"{'latitude': '40.756624', 'longitude': '-73.997087'}",12080.0,12,4,10,6,,4.0,3.0,111.0,1007350006.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
864,1000000499,1081163,126 EAST 56TH STREET,MANHATTAN,10022,NULL,EVAPCO,AT19-811,T012257,350.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.76035,-73.970451,No,"{'latitude': '40.76035', 'longitude': '-73.970451'}",12419.0,11,4,51,10,2002-04-10T00:00:00.000,5.0,4.0,100.0,1013100063.0,Turtle Bay-East Midtown                                                    
865,1000000306,1015898,372 FIFTH AVENUE,MANHATTAN,10018,AIR CONDITIONING,MARLEY,AQUATOWER,209415 4853B22154,95.0,REFRIGERATION TONS,2015-08-18T00:00:00.000,40.749442,-73.984275,No,"{'latitude': '40.749442', 'longitude': '-73.984275'}",12080.0,11,4,51,8,1984-02-01T00:00:00.000,5.0,4.0,84.0,1008370040.0,Midtown-Midtown South                                                      
866,1000000320,2109474,1600 HAZEN STREET,BRONX,11370,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3272A,U040120701,1500000.0,BTU/HR,2015-08-18T00:00:00.000,40.795021,-73.888776,No,"{'latitude': '40.795021', 'longitude': '-73.888776'}",14781.0,39,5,4,72,2013-04-01T00:00:00.000,1.0,22.0,1.0,2026050040.0,Rikers Island                                                              
867,1000000558,1022667,114 WEST 47TH,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),T26030CS,88-100890,1291.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.75814,-73.983038,No,"{'latitude': '40.75814', 'longitude': '-73.983038'}",13094.0,11,4,51,10,,,,,,
868,1000000644,1038906,305 EAST 47TH STREET,MANHATTAN,10017,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT-N516CB,U136632306-01-01,6000000.0,BTU/HR,2015-08-20T00:00:00.000,40.752903,-73.96909,No,"{'latitude': '40.752903', 'longitude': '-73.96909'}",12079.0,71,4,51,9,2014-04-01T00:00:00.000,6.0,4.0,90.0,1013407502.0,Turtle Bay-East Midtown                                                    
869,1000000262,3335934,180 REMSEN STREET,BROOKLYN,11201,NULL,MARLEY,MD5016TLD3LCBF,SS-08-2949,105800.0,,2015-08-18T00:00:00.000,40.693165,-73.991998,No,"{'latitude': '40.693165', 'longitude': '-73.991998'}",16865.0,68,2,38,54,,2.0,33.0,9.0,3002550036.0,Brooklyn Heights-Cobble Hill                                               
870,1000000840,1009373,55 5 AVENUE,MANHATTAN,10003,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,U012579501,500.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.734731,-73.994061,No,"{'latitude': '40.734731', 'longitude': '-73.994061'}",11724.0,57,4,50,3,,2.0,2.0,61.0,1005707501.0,West Village                                                               
871,1000001150,1018472,1 PARK AVE,MANHATTAN,10016,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT-1600,86-9131,17992800.0,,2015-08-24T00:00:00.000,40.745871,-73.981493,No,"{'latitude': '40.745871', 'longitude': '-73.981493'}",12078.0,11,4,50,8,1986-01-01T00:00:00.000,5.0,2.0,72.0,1008880001.0,Murray Hill-Kips Bay                                                       
872,1000000605,4077993,108-18 QUEENS BLVD,QUEENS,11375,AIR CONDITIONING,MARLEY,NC2222GS,107079 002 97,270.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.720806,-73.843918,No,"{'latitude': '40.720806', 'longitude': '-73.843918'}",14786.0,40,3,28,70,1997-04-24T00:00:00.000,6.0,29.0,737.0,4032560001.0,Forest Hills                                                               
873,1000000965,1083024,320 WEST 66 STREET,MANHATTAN,10023,NULL,MARLEY,Mar-17,3-8817-1-909-83,9600000.0,BTU/HR,2015-08-21T00:00:00.000,40.775905,-73.988237,Yes,"{'latitude': '40.775905', 'longitude': '-73.988237'}",12420.0,20,4,19,12,,7.0,6.0,151.0,1011710060.0,Lincoln Square                                                             
874,1000000366,1087129,1196 YORK AVE,MANHATTAN,10065,REFRIGERATION,BALTIMORE AIRCOIL COMPANY (BAC),F1723-JFZ,U003823-01,0.3,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.761783,-73.956301,No,"{'latitude': '40.761783', 'longitude': '-73.956301'}",10090.0,23,4,1,11,2000-01-31T00:00:00.000,8.0,5.0,116.0,1014800010.0,Lenox Hill-Roosevelt Island                                                
875,1000000506,1017184,38 E 37TH ST,MANHATTAN,10016,CONDENSATE WATER,BALTIMORE AIRCOIL COMPANY (BAC),15200-2JM,97400008,5250000.0,BTU/HR,2015-08-19T00:00:00.000,40.748981,-73.980504,No,"{'latitude': '40.748981', 'longitude': '-73.980504'}",12078.0,71,4,51,9,1996-10-07T00:00:00.000,6.0,4.0,82.0,1008660042.0,Murray Hill-Kips Bay                                                       
876,1000001119,1000826,45 WALL STREET,MANHATTAN,10005,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXVQ661,96101478,3835000.0,BTU/HR,2015-08-24T00:00:00.000,40.706208,-74.009919,No,"{'latitude': '40.706208', 'longitude': '-74.009919'}",11726.0,56,4,32,1,,1.0,1.0,7.0,1000260021.0,Battery Park City-Lower Manhattan                                          
877,1000001043,1036467,599 LEXINGTON AVENUE,MANHATTAN,10022,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FT2-2432FCS,84-5799,22500000.0,BTU/HR,2015-08-24T00:00:00.000,40.757866,-73.970752,No,"{'latitude': '40.757866', 'longitude': '-73.970752'}",12419.0,71,4,51,9,1984-01-01T00:00:00.000,6.0,4.0,100.0,1013070023.0,Turtle Bay-East Midtown                                                    
878,1000000859,3061504,731 FLUSHING AVENUE,BROOKLYN,11206,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),3547,87-400873,840000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.700913,-73.943461,No,"{'latitude': '40.700913', 'longitude': '-73.943461'}",17213.0,36,2,38,56,2017-05-25T00:00:00.000,1.0,33.0,507.0,3022760012.0,Bedford                                                                    
879,1000000462,4214446,143-04 101ST AVENUE,QUEENS,11435,NULL,MARLEY,4533-131,4533-131,75.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.694824,-73.807946,No,"{'latitude': '40.694824', 'longitude': '-73.807946'}",24670.0,41,3,46,61,,12.0,28.0,206.0,4100210001.0,Jamaica                                                                    
880,1000000693,1035401,553 5TH AVE,MANHATTAN,10017,NULL,EVAPCO,AT29-228,T030377,137800.0,CFM,2015-08-20T00:00:00.000,40.755676,-73.978823,No,"{'latitude': '40.755676', 'longitude': '-73.978823'}",12079.0,11,4,51,10,2003-09-15T00:00:00.000,5.0,4.0,94.0,1012810069.0,Midtown-Midtown South                                                      
881,1000000675,1082441,529 WEST 42ND STREET,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),15160/WQ,U071491901,6750000.0,BTU/HR,2015-08-20T00:00:00.000,40.760661,-73.996921,No,"{'latitude': '40.760661', 'longitude': '-73.996921'}",13094.0,12,4,10,6,,4.0,3.0,129.0,1010717502.0,Clinton                                                                    
882,1000000101,1035407,575 FIFTH AVENUE,MANHATTAN,10017,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,9742361,2121.0,,2015-08-13T00:00:00.000,40.756268,-73.978242,No,"{'latitude': '40.756268', 'longitude': '-73.978242'}",12079.0,11,4,51,10,,5.0,4.0,94.0,1012827501.0,Midtown-Midtown South                                                      
883,1000000896,1034522,1330 AVENUE OF THE AMERICAS,MANHATTAN,10019,NULL,MARLEY,NC9262CS,174513-A2,900.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.761966,-73.978475,No,"{'latitude': '40.761966', 'longitude': '-73.978475'}",12081.0,11,4,51,10,,5.0,4.0,104.0,1012690001.0,Midtown-Midtown South                                                      
884,1000000269,1010393,609 GREENWICH STREET,MANHATTAN,10014,NULL,BALTIMORE AIRCOIL COMPANY (BAC),32400-JM-2,U123317101-01,6400000.0,BTU/HR,2015-08-18T00:00:00.000,40.730068,-74.007974,No,"{'latitude': '40.730068', 'longitude': '-74.007974'}",12077.0,57,4,10,3,,2.0,3.0,69.0,1006010047.0,West Village                                                               
885,1000001008,5113197,460 BRIELLE AVENUE,STATEN ISLAND,10314,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),JE3341-2J,U0004973-01,,,2015-08-24T00:00:00.000,40.592517,-74.130124,No,"{'latitude': '40.592517', 'longitude': '-74.130124'}",10700.0,30,1,14,76,1999-01-01T00:00:00.000,2.0,50.0,181.0,5009550100.0,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
886,1000000382,1036195,730 THIRD AVENUE,MANHATTAN,10017,NULL,MARLEY,NULL,10000624-a-1,36000000.0,BTU/HR,2015-08-19T00:00:00.000,40.753132,-73.973352,No,"{'latitude': '40.753132', 'longitude': '-73.973352'}",12079.0,71,4,51,9,,6.0,4.0,92.0,1013000033.0,Turtle Bay-East Midtown                                                    
887,1000000186,3391009,43 NORTH 4 PLACE,BROOKLYN,11249,NULL,MARLEY,AV 6402,814773,8000.0,BTU/HR,2015-08-17T00:00:00.000,40.718993,-73.963904,No,"{'latitude': '40.718993', 'longitude': '-73.963904'}",17613.0,36,2,38,57,2007-01-08T00:00:00.000,1.0,33.0,555.0,3023407501.0,North Side-South Side                                                      
888,1000000395,1036144,101 PARK AVE,MANHATTAN,10178,NULL,EVAPCO,AT 424-726,8-331987,1600.0,,2015-08-19T00:00:00.000,40.750874,-73.977756,No,"{'latitude': '40.750874', 'longitude': '-73.977756'}",12079.0,11,4,51,8,2009-04-07T00:00:00.000,5.0,4.0,80.0,1012950001.0,Murray Hill-Kips Bay                                                       
889,1000001233,1023456,100 WEST 57 STREET,MANHATTAN,10019,NULL,PHILLIPS,DA28S,963,475.0,,2015-08-25T00:00:00.000,40.764046,-73.97785,No,"{'latitude': '40.764046', 'longitude': '-73.97785'}",12081.0,11,4,51,10,1962-01-01T00:00:00.000,5.0,4.0,137.0,1010090029.0,Midtown-Midtown South                                                      
890,1000000767,1081022,80 COLUMBUS AVE,MANHATTAN,10023,AIR CONDITIONING,EVAPCO,USS-224-920,6-289774,1280.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.772718,-73.983858,No,"{'latitude': '40.772718', 'longitude': '-73.983858'}",12420.0,20,4,19,12,2007-08-29T00:00:00.000,7.0,6.0,149.0,1011340001.0,Lincoln Square                                                             
891,1000000940,1036510,127 E 55TH STREET,MANHATTAN,10022,NULL,EVAPCO,AT-212-59,13-542676,212.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.76001,-73.970404,No,"{'latitude': '40.76001', 'longitude': '-73.970404'}",12419.0,11,4,51,10,2014-08-01T00:00:00.000,5.0,4.0,100.0,1013100012.0,Turtle Bay-East Midtown                                                    
892,1000000572,3329408,25 WASHINGTON STREET,BROOKLYN,11201,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXV-662,U108138801,3346661.0,BTU/HR,2015-08-20T00:00:00.000,40.703655,-73.989194,No,"{'latitude': '40.703655', 'longitude': '-73.989194'}",16865.0,68,2,38,54,2010-07-01T00:00:00.000,2.0,33.0,21.0,3000280005.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
893,1000000426,1034202,1120 AVENUE OF THE AMERICAS,MANHATTAN,10036,BASE BUILDING HVAC,MARLEY,AV67041,248627-A1,4800000.0,BTU/HR,2015-08-19T00:00:00.000,40.755599,-73.982859,No,"{'latitude': '40.755599', 'longitude': '-73.982859'}",13094.0,11,4,51,8,2006-08-01T00:00:00.000,5.0,4.0,96.0,1012590001.0,Midtown-Midtown South                                                      
894,1000000557,1003051,148 LAFAYETTE STREET,MANHATTAN,10013,NULL,EVAPCO,LPT 569D,7-316776,32110.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.719495,-73.999935,Yes,"{'latitude': '40.719495', 'longitude': '-73.999935'}",12076.0,57,4,32,2,,2.0,1.0,45.0,1002330026.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
895,1000001044,1012203,848 WASHINGTON STREET,MANHATTAN,10014,NULL,MARLEY,NC8304F-2CG,815091-A2-NC83042CG-0,572.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.740811,-74.007863,No,"{'latitude': '40.740811', 'longitude': '-74.007863'}",12077.0,57,4,10,3,2007-05-29T00:00:00.000,2.0,3.0,79.0,1006450011.0,West Village                                                               
896,1000000534,1016034,1040 6TH AVE,MANHATTAN,10018,NULL,MARLEY,NULL,NC-250573-A1 / NC8304F1CB-05,5250000.0,BTU/HR,2015-08-20T00:00:00.000,40.752991,-73.985054,No,"{'latitude': '40.752991', 'longitude': '-73.985054'}",12080.0,11,4,51,8,,5.0,4.0,84.0,1008410001.0,Midtown-Midtown South                                                      
897,1000000053,3000534,120 SCHERMERHORN STREET,BROOKLYN,11201,NULL,MARLEY,10015712-A1,AV65002C-10,260.0,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.689692,-73.988948,No,"{'latitude': '40.689692', 'longitude': '-73.988948'}",16865.0,68,2,38,54,2012-05-07T00:00:00.000,2.0,33.0,43.0,3001690017.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
898,1000001198,1038909,845 UN PLAZA,MANHATTAN,10017,NULL,EVAPCO,AT 312-454,993981,2250.0,REFRIGERATION TONS,2015-08-25T00:00:00.000,40.752516,-73.967794,No,"{'latitude': '40.752516', 'longitude': '-73.967794'}",12079.0,71,4,51,9,,6.0,4.0,90.0,1013407501.0,Turtle Bay-East Midtown                                                    
899,1000001180,1009223,32 UNIVERSITY PLACE,MANHATTAN,10003,NULL,MARLEY,NOT VISIBLE,1211-83,18375000.0,BTU/HR,2015-08-24T00:00:00.000,40.732077,-73.994999,No,"{'latitude': '40.732077', 'longitude': '-73.994999'}",11724.0,57,4,50,3,,2.0,2.0,59.0,1005660018.0,West Village                                                               
900,1000000211,3337842,1000 WASHINGTON AVENUE,BROOKLYN,11225,NULL,MARLEY,NULL,AQ-10041264-A1 496K,111.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.667671,-73.963902,No,"{'latitude': '40.667671', 'longitude': '-73.963902'}",13829.0,13,2,48,50,,55.0,35.0,177.0,3011830001.0,park-cemetery-etc-Brooklyn                                                 
901,1000001046,1001112,75 MAIDEN LN,MANHATTAN,10038,NULL,MARLEY,MD5010QAD1LCAF,MD-10079247-A1,300.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.707814,-74.00739,No,"{'latitude': '40.707814', 'longitude': '-74.00739'}",13096.0,56,4,32,1,2014-06-03T00:00:00.000,1.0,1.0,1502.0,1000680011.0,Battery Park City-Lower Manhattan                                          
902,1000000356,1087636,4 W 21ST ST,MANHATTAN,10010,NULL,EVAPCO,NULL,5-128802,56000.0,CFM,2015-08-19T00:00:00.000,40.740405,-73.991422,No,"{'latitude': '40.740405', 'longitude': '-73.991422'}",12073.0,11,4,10,7,,5.0,3.0,54.0,1008220045.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
903,1000000181,1083600,315 WEST 25TH STREET,MANHATTAN,10001,NULL,BALTIMORE AIRCOIL COMPANY (BAC),F1743-I,99105021,32.6,,2015-08-17T00:00:00.000,40.747149,-73.997968,No,"{'latitude': '40.747149', 'longitude': '-73.997968'}",11722.0,12,4,10,6,,4.0,3.0,93.0,1007490024.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
904,1000000047,3000257,360 ADAMS STREET,BROOKLYN,11201,NULL,MARLEY,NC5232CS,156308-002-99,,,2015-08-12T00:00:00.000,40.693892,-73.989423,No,"{'latitude': '40.693892', 'longitude': '-73.989423'}",16865.0,68,2,38,54,,2.0,33.0,11.0,3001390020.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
905,1000000069,1079000,100 CENTRE STREET,MANHATTAN,10013,NULL,EVAPCO,NULL,13-527219,0.0,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.716095,-74.000783,No,"{'latitude': '40.716095', 'longitude': '-74.000783'}",12076.0,56,4,32,2,,1.0,1.0,29.0,1001670001.0,Chinatown                                                                  
906,1000001027,1038549,885 3RD AVE,MANHATTAN,10022,NULL,BALTIMORE AIRCOIL COMPANY (BAC),CFT(2)2431FCS,84-5627,1000.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.757982,-73.968763,No,"{'latitude': '40.757982', 'longitude': '-73.968763'}",12419.0,71,4,51,9,1985-06-01T00:00:00.000,6.0,4.0,98.0,1013270001.0,Turtle Bay-East Midtown                                                    
907,1000000529,1023451,131 W 56TH ST,MANHATTAN,10019,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTO-088-LMCWXP,R99800651,1056000.0,BTU/HR,2015-08-20T00:00:00.000,40.764496,-73.979106,No,"{'latitude': '40.764496', 'longitude': '-73.979106'}",12081.0,11,4,51,10,1999-06-15T00:00:00.000,5.0,4.0,137.0,1010090014.0,Midtown-Midtown South                                                      
908,1000001066,3000441,408 FULTON STREET,BROOKLYN,11201,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXV444,U096638507,1875000.0,BTU/HR,2015-08-24T00:00:00.000,40.690749,-73.986438,No,"{'latitude': '40.690749', 'longitude': '-73.986438'}",16865.0,68,2,38,54,2009-10-29T00:00:00.000,2.0,33.0,37.0,3001560012.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
909,1000000241,3206621,1401 OCEAN AVE.,BROOKLYN,11210,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),3455A,U064716601,455.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.627792,-73.956222,No,"{'latitude': '40.627792', 'longitude': '-73.956222'}",13513.0,60,2,26,43,2016-05-27T00:00:00.000,14.0,45.0,762.0,3075840035.0,Midwood                                                                    
910,1000000232,1087297,522 FIRST AVENUE,MANHATTAN,10016,NULL,MARLEY,NULL,NC8306H6CS,3600.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.741047,-73.973379,No,"{'latitude': '40.741047', 'longitude': '-73.973379'}",12078.0,71,4,51,9,2007-10-04T00:00:00.000,6.0,4.0,62.0,1009620080.0,Murray Hill-Kips Bay                                                       
